time,px,py,pz,vx,vy,vz,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,T1,T2,T3,T4
0.0,-5.0,4.5,1.199061393737793,0.0,0.0,-0.09386113286018372,-5.0,4.5,1.2000000476837158,0.0,0.0,0.0,2.6849441528320312,3.207432985305786,3.4931163787841797,3.2776620388031006
0.01,-5.0,4.5,1.197304129600525,0.0,0.0,-0.17572543025016785,-5.0,4.5,1.2000000476837158,0.0,0.0,0.0,3.9322574138641357,4.564428329467773,4.311785697937012,4.150887489318848
0.02,-5.0,4.5,1.1948996782302856,8.600304823858096e-08,-1.75840455085563e-06,-0.2404431402683258,-5.0,4.5,1.2000000476837158,2.2891499611432664e-05,-6.959500024095178e-05,1.3864500033378135e-05,4.70761775970459,5.405900478363037,4.7573981285095215,4.624654293060303
0.03,-5.0,4.5,1.1920411586761475,1.2260394441909739e-06,-1.5435512978001498e-05,-0.28584763407707214,-5.0,4.5,1.2000000476837158,2.2891499611432664e-05,-6.959500024095178e-05,1.3864500033378135e-05,5.119401454925537,5.843007564544678,4.963894367218018,4.8486504554748535
0.04,-5.0,4.499999523162842,1.1889220476150513,7.0198429966694675e-06,-6.773905624868348e-05,-0.31190600991249084,-5.0,4.5,1.2000000476837158,0.00018038500274997205,-0.0005462000262923539,0.00010887999815167859,5.352394104003906,6.084331035614014,5.062222480773926,4.962495803833008
0.05,-4.999999523162842,4.499997615814209,1.185722827911377,2.546536416048184e-05,-0.00020660068548750132,-0.3199271261692047,-5.0,4.5,1.2000000476837158,0.00018038500274997205,-0.0005462000262923539,0.00010887999815167859,5.4666523933410645,6.194350242614746,5.106013298034668,5.019344806671143
0.06,-4.999999046325684,4.499992370605469,1.182603359222412,7.001210906310007e-05,-0.0005006912397220731,-0.31194937229156494,-5.0,4.5,1.2000000476837158,0.0005996000254526734,-0.0018082000315189362,0.00036068499321117997,5.497282028198242,6.213081359863281,5.120384693145752,5.04706335067749
0.07,-4.999997615814209,4.499981880187988,1.1796997785568237,0.00015953241381794214,-0.001034568645991385,-0.29036298394203186,-5.0,4.5,1.2000000476837158,0.0005996000254526734,-0.0018082000315189362,0.00036068499321117997,5.455033302307129,6.148384094238281,5.117974758148193,5.05784273147583
0.08,-4.999994277954102,4.49996280670166,1.1771230697631836,0.0003174425510223955,-0.0019011246040463448,-0.25767603516578674,-5.0,4.499899864196777,1.2000000476837158,0.001399850007146597,-0.004203599877655506,0.0008390499860979617,5.3555803298950195,6.024360179901123,5.0906758308410645,5.0434770584106445
0.09,-4.999988555908203,4.4999308586120605,1.1749584674835205,0.0005698690074495971,-0.003192007075995207,-0.21645773947238922,-5.0,4.499899864196777,1.2000000476837158,0.001399850007146597,-0.004203599877655506,0.0008390499860979617,5.1906304359436035,5.826443195343018,5.030550003051758,4.993701457977295
0.1,-4.999979019165039,4.499880790710449,1.1732653379440308,0.000943452469073236,-0.004987651482224464,-0.16930823028087616,-4.999899864196777,4.499800205230713,1.2000000476837158,0.002692549955099821,-0.008050999604165554,0.0016081499634310603,4.956217288970947,5.558698654174805,4.925805568695068,4.89579963684082
0.11,-4.999964237213135,4.499807357788086,1.1720752716064453,0.001461931155063212,-0.007345112971961498,-0.11900173127651215,-4.999899864196777,4.499800205230713,1.2000000476837158,0.002692549955099821,-0.008050999604165554,0.0016081499634310603,4.613796234130859,5.165010929107666,4.765134811401367,4.7430548667907715
0.12,-4.999942779541016,4.499704360961914,1.1713899374008179,0.002142346929758787,-0.010286429896950722,-0.06853892654180527,-4.999899864196777,4.499599933624268,1.2000999450683594,0.0045818001963198185,-0.013641499914228916,0.0027266000397503376,4.165679454803467,4.668107986450195,4.5123610496521,4.493434906005859
0.13,-4.999912738800049,4.499566555023193,1.1711775064468384,0.002989910077303648,-0.013784646056592464,-0.02124156430363655,-4.999899864196777,4.499599933624268,1.2000999450683594,0.0045818001963198185,-0.013641499914228916,0.0027266000397503376,3.583495855331421,4.015103816986084,4.174269676208496,4.155551910400391
0.14,-4.99987268447876,4.499388694763184,1.1713781356811523,0.003999264445155859,-0.017776137217879295,0.02006821148097515,-4.99970006942749,4.499199867248535,1.2001999616622925,0.007164500188082457,-0.021236499771475792,0.0042477501556277275,3.0209789276123047,3.400783061981201,3.795780658721924,3.7687668800354004
0.15,-4.999821186065674,4.499166965484619,1.171907901763916,0.005152837373316288,-0.02216189354658127,0.05297191068530083,-4.99970006942749,4.499199867248535,1.2001999616622925,0.007164500188082457,-0.021236499771475792,0.0042477501556277275,2.4606285095214844,2.7747721672058105,3.3998606204986572,3.368138551712036
0.16,-4.999756813049316,4.498898506164551,1.1726728677749634,0.00643223337829113,-0.026854703202843666,0.07649822533130646,-4.999599933624268,4.498700141906738,1.2002999782562256,0.010529999621212482,-0.031073499470949173,0.006219999864697456,2.0608866214752197,2.34665846824646,3.0853121280670166,3.0360300540924072
0.17,-4.999678611755371,4.498580455780029,1.1735782623291016,0.007819120772182941,-0.03178159520030022,0.09053391963243484,-4.999599933624268,4.498700141906738,1.2002999782562256,0.010529999621212482,-0.031073499470949173,0.006219999864697456,1.7648553848266602,2.005037784576416,2.835094451904297,2.784834623336792
0.18,-4.9995856285095215,4.498210906982422,1.1745418310165405,0.009309424087405205,-0.03693130984902382,0.0963573306798935,-4.999300003051758,4.498000144958496,1.2003999948501587,0.014762000180780888,-0.04336300119757652,0.008685999549925327,1.6664445400238037,1.907808780670166,2.70511794090271,2.6418962478637695
0.19,-4.999476432800293,4.497787952423096,1.1754945516586304,0.010902105830609798,-0.04230941832065582,0.09527185559272766,-4.999300003051758,4.498000144958496,1.2003999948501587,0.014762000180780888,-0.04336300119757652,0.008685999549925327,1.6200172901153564,1.832857370376587,2.6080853939056396,2.562178373336792
