episode,step,time_s,gate_idx,reward,terminated,truncated,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,action_0,action_1,action_2,action_3
0,34,0.34,0,0.028435515239834785,0,0,-1.436793327331543,-1.7680507898330688,1.4693330526351929,0.018741549924016,3.2820606231689453,0.2020149827003479,0.8122777342796326,-0.4927819073200226,0.31093451380729675,-0.02627965807914734,0.7688256502151489,3.2266249656677246,1.1419126987457275,0.07615404576063156,0.07434231787919998,0.065636046230793,0.023554369807243347
0,35,0.35000000000000003,0,0.028485238552093506,0,0,-1.4364948272705078,-1.735069990158081,1.4709280729293823,0.04114120081067085,3.3139877319335938,0.11692894995212555,0.809414267539978,-0.4872148334980011,0.3263857662677765,-0.030701488256454468,0.8632473349571228,3.0801777839660645,1.1301321983337402,0.0805559754371643,0.07572782784700394,0.06929557770490646,0.023177316412329674
0,36,0.36,0,0.028389768674969673,0,0,-1.4359570741653442,-1.7017600536346436,1.4716757535934448,0.06659060716629028,3.347874164581299,0.03255893290042877,0.8068344593048096,-0.4811186194419861,0.34105902910232544,-0.034953776746988297,0.9828377366065979,2.911113739013672,1.1179006099700928,0.08637810498476028,0.0815105214715004,0.07774434238672256,0.02388998121023178
0,37,0.37,0,0.02800675854086876,0,0,-1.4351328611373901,-1.6680816411972046,1.471591591835022,0.09845907986164093,3.3876490592956543,-0.04944411665201187,0.8047319650650024,-0.47429028153419495,0.35486140847206116,-0.039096422493457794,1.188617467880249,2.7230632305145264,1.1049139499664307,0.09560667723417282,0.10125376284122467,0.09881410747766495,0.027701642364263535
0,38,0.38,0,0.027091899886727333,0,0,-1.4339619874954224,-1.6339844465255737,1.4706964492797852,0.13595199584960938,3.431617021560669,-0.12963539361953735,0.8032541275024414,-0.4665890634059906,0.36771249771118164,-0.04318510368466377,1.3895599842071533,2.5195999145507812,1.0884661674499512,0.11294915527105331,0.11460034549236298,0.10562258958816528,0.032834652811288834
0,39,0.39,0,0.025102414190769196,0,0,-1.4323878288269043,-1.5994288921356201,1.469008207321167,0.17911434173583984,3.479278087615967,-0.2080308496952057,0.8024004697799683,-0.45815619826316833,0.37950459122657776,-0.04714473709464073,1.5395286083221436,2.2794978618621826,1.0669898986816406,0.13752703368663788,0.12408202886581421,0.10776337236166,0.037515830248594284
0,40,0.4,0,0.02077541872859001,0,0,-1.430343508720398,-1.5643696784973145,1.4665496349334717,0.22999991476535797,3.5323245525360107,-0.28369081020355225,0.8021726608276367,-0.4491502344608307,0.3901194632053375,-0.050891585648059845,1.6781076192855835,2.0185036659240723,1.0398238897323608,0.16273091733455658,0.14333969354629517,0.11522281169891357,0.04369846358895302
0,41,0.41000000000000003,0,0.011913975700736046,0,0,-1.4277513027191162,-1.52875554561615,1.463348388671875,0.2886846959590912,3.5902421474456787,-0.3565192222595215,0.8026180863380432,-0.4396524727344513,0.3994404375553131,-0.054381512105464935,1.8045291900634766,1.72306227684021,1.0074630975723267,0.18810923397541046,0.1604117453098297,0.12403306365013123,0.04920000210404396
0,42,0.42,1,-0.0026231533847749233,0,1,-1.4245299100875854,-1.4925369024276733,1.4594351053237915,0.3558444678783417,3.6531832218170166,-0.4260548949241638,0.8038228750228882,-0.42969387769699097,0.4073280990123749,-0.05758359283208847,1.9447681903839111,1.3963468074798584,0.9704445004463196,0.21150122582912445,0.18029601871967316,0.1365634799003601,0.054716307669878006
0,43,0.43,1,0.02912898361682892,0,0,-1.4187264442443848,-1.4539856910705566,1.4556368589401245,0.8062952756881714,4.055129051208496,-0.332952618598938,0.8055126070976257,-0.41940855979919434,0.41421955823898315,-0.06056500971317291,1.9798099994659424,1.2935501337051392,0.97061687707901,0.9636154770851135,0.9515892863273621,0.9717099666595459,0.9444286823272705
0,44,0.44,1,0.03476153686642647,0,0,-1.408432960510254,-1.4115222692489624,1.452765941619873,1.2537035942077637,4.435616970062256,-0.24041613936424255,0.8077288866043091,-0.40858232975006104,0.4202520549297333,-0.06342552602291107,2.2081398963928223,1.0251026153564453,0.9686421155929565,0.9405926465988159,0.9326921701431274,0.9745064377784729,0.8880817294120789
0,45,0.45,1,0.03987647220492363,0,0,-1.393713355064392,-1.3653826713562012,1.4508118629455566,1.6913104057312012,4.790289402008057,-0.14917010068893433,0.8113462924957275,-0.39620041847229004,0.4246545135974884,-0.06641580164432526,2.7746100425720215,0.5919142961502075,0.9605428576469421,0.8999632596969604,0.919658899307251,0.972593367099762,0.8031575679779053
0,46,0.46,1,0.04363211244344711,0,0,-1.3748021125793457,-1.315927505493164,1.4497194290161133,2.091766357421875,5.098482131958008,-0.06731949001550674,0.8178680539131165,-0.379865825176239,0.42640605568885803,-0.07051068544387817,4.209451198577881,-0.04887998104095459,0.9404535889625549,0.7752154469490051,0.9019017219543457,0.9579089879989624,0.61039137840271
0,47,0.47000000000000003,1,0.04410351812839508,0,0,-1.3525253534317017,-1.2639524936676025,1.4492037296295166,2.3641529083251953,5.294022560119629,-0.03333493322134018,0.8297029733657837,-0.353474497795105,0.4247725307941437,-0.07884886115789413,7.692605495452881,-0.4940043091773987,0.9217930436134338,0.32390305399894714,0.8169646859169006,0.8476958274841309,0.19209398329257965
0,48,0.48,1,0.04442598670721054,0,0,-1.3284929990768433,-1.2107566595077515,1.4485881328582764,2.4425034523010254,5.344053268432617,-0.08886127918958664,0.8444541692733765,-0.31618571281433105,0.42226293683052063,-0.09283234924077988,9.228848457336426,0.30626994371414185,0.8724830150604248,0.034141331911087036,0.40879619121551514,0.153935968875885,0.021905647590756416
0,49,0.49,1,0.0442071370780468,0,0,-1.3038767576217651,-1.157210111618042,1.4473227262496948,2.480825901031494,5.364614486694336,-0.1637924611568451,0.8577935099601746,-0.27364999055862427,0.4209633469581604,-0.10998136550188065,9.77821159362793,0.7495216131210327,0.8444832563400269,0.036037325859069824,0.18891318142414093,0.05148421972990036,0.021800916641950607
0,50,0.5,1,0.04393095523118973,0,0,-1.2789243459701538,-1.1035000085830688,1.4452884197235107,2.509704113006592,5.376877307891846,-0.2427917718887329,0.8688496351242065,-0.22857150435447693,0.41998350620269775,-0.12833255529403687,10.040726661682129,1.0445153713226318,0.8248125314712524,0.04154317080974579,0.12288913875818253,0.03263914957642555,0.025243276730179787
0,51,0.51,1,0.043692655861377716,0,0,-1.2536942958831787,-1.0496876239776611,1.4424638748168945,2.536309003829956,5.385074615478516,-0.32189613580703735,0.877361536026001,-0.18198509514331818,0.4188976287841797,-0.147115558385849,10.148138999938965,1.2573516368865967,0.8085466027259827,0.05176909640431404,0.0942777767777443,0.02676665410399437,0.031173203140497208
0,52,0.52,1,0.04356873407959938,0,0,-1.2281922101974487,-0.9958078861236572,1.4388593435287476,2.5340750217437744,5.390303611755371,-0.39880892634391785,0.8832513689994812,-0.13474445044994354,0.41740649938583374,-0.16577929258346558,10.083389282226562,1.3716909885406494,0.7937957644462585,0.07430821657180786,0.07251780480146408,0.025164280086755753,0.04176153987646103
0,53,0.53,1,0.04331498593091965,0,0,-1.2026917934417725,-0.941891074180603,1.4345088005065918,2.535916805267334,5.392402648925781,-0.4711320996284485,0.8865792155265808,-0.08771617710590363,0.41530776023864746,-0.1838548481464386,9.8767728805542,1.424717903137207,0.7789293527603149,0.09964501112699509,0.06476010382175446,0.02684699557721615,0.05703175440430641
0,54,0.54,1,0.043157413601875305,0,0,-1.1771425008773804,-0.8879742622375488,1.429468035697937,2.543782949447632,5.3901686668396,-0.5368915796279907,0.8875011205673218,-0.04167688637971878,0.4125622510910034,-0.20099075138568878,9.539052963256836,1.4362928867340088,0.7634251713752747,0.12783890962600708,0.06500007957220078,0.031687960028648376,0.07717004418373108
0,55,0.55,1,0.04319356754422188,0,0,-1.1514570713043213,-0.8341134786605835,1.4238289594650269,2.5630269050598145,5.3809919357299805,-0.5908198356628418,0.8862744569778442,0.002447865903377533,0.4092702269554138,-0.2168169915676117,8.988085746765137,1.4094266891479492,0.7461008429527283,0.17636409401893616,0.07265668362379074,0.04005827754735947,0.11512229591608047
0,56,0.56,1,0.043616559356451035,0,0,-1.1254807710647583,-0.7804051041603088,1.4177525043487549,2.601793050765991,5.359362602233887,-0.6244331002235413,0.8833112716674805,0.04321707412600517,0.4057539701461792,-0.23077547550201416,8.063385009765625,1.3517097234725952,0.7253408432006836,0.2592131495475769,0.0896867960691452,0.05185750499367714,0.1845923364162445
0,57,0.5700000000000001,1,0.04469864070415497,0,0,-1.0989607572555542,-0.7270216941833496,1.4115041494369507,2.6715598106384277,5.31563663482666,-0.6253229379653931,0.8793566226959229,0.07837321609258652,0.4025128185749054,-0.24201880395412445,6.553966999053955,1.1960951089859009,0.6980083584785461,0.3982810378074646,0.11748760938644409,0.07649783045053482,0.2912198305130005
0,58,0.58,1,0.046449363231658936,0,0,-1.0714863538742065,-0.6742682456970215,1.4055191278457642,2.792475700378418,5.233081817626953,-0.5719053149223328,0.875579833984375,0.1053890511393547,0.39986926317214966,-0.24971531331539154,4.5637078285217285,0.8561617136001587,0.6616650819778442,0.5903920531272888,0.2015662044286728,0.16457539796829224,0.4305233955383301
0,59,0.59,1,0.0481717549264431,0,0,-1.0424091815948486,-0.6226503252983093,1.4004888534545898,2.9918951988220215,5.088498592376709,-0.4343535602092743,0.8733325600624084,0.12373708933591843,0.3967021703720093,-0.2541786730289459,2.987744092941284,0.03846597671508789,0.6229398250579834,0.7948377728462219,0.39687833189964294,0.43034687638282776,0.5516073703765869
0,60,0.6,1,0.04964303970336914,0,0,-1.0111881494522095,-0.572651207447052,1.397019386291504,3.2212696075439453,4.910024166107178,-0.25939077138900757,0.8732466101646423,0.1348695456981659,0.391754686832428,-0.2564738690853119,1.7726333141326904,-0.7350404262542725,0.5817192196846008,0.8514050841331482,0.5209743976593018,0.5389904379844666,0.6101107597351074
0,61,0.61,1,0.05065632238984108,0,0,-0.9777640700340271,-0.5244226455688477,1.395241618156433,3.432757616043091,4.735335826873779,-0.09565819799900055,0.875260591506958,0.1393081247806549,0.3853805959224701,-0.2568928301334381,0.38841474056243896,-1.3743046522140503,0.521547257900238,0.8492962718009949,0.5137683153152466,0.4571283459663391,0.5800046920776367
0,62,0.62,1,0.0509796217083931,0,0,-0.9423090219497681,-0.4778968095779419,1.3950486183166504,3.627816677093506,4.570237636566162,0.05771820247173309,0.8787158131599426,0.13752497732639313,0.3791136145591736,-0.2553788721561432,-0.7950117588043213,-1.4511357545852661,0.4406656324863434,0.7821590304374695,0.5733939409255981,0.3668890595436096,0.5505551695823669
0,63,0.63,1,0.05083835870027542,0,0,-0.9049447774887085,-0.43298041820526123,1.3963733911514282,3.8149631023406982,4.414021015167236,0.2079225331544876,0.8828439116477966,0.1305484026670456,0.37414222955703735,-0.25211384892463684,-1.8720080852508545,-1.4548630714416504,0.34676069021224976,0.7684004306793213,0.5900117754936218,0.335570365190506,0.5141900777816772
0,64,0.64,1,0.050576891750097275,0,0,-0.8657974004745483,-0.38952943682670593,1.399117350578308,3.9847285747528076,4.2775726318359375,0.3414915204048157,0.8873963952064514,0.11880230158567429,0.3704761564731598,-0.2473077028989792,-2.8638854026794434,-1.4539295434951782,0.24555084109306335,0.725254476070404,0.5621278285980225,0.2868839204311371,0.45227837562561035
0,65,0.65,1,0.05167834833264351,0,0,-0.8251556754112244,-0.3472622036933899,1.4029672145843506,4.1139726638793945,4.177035808563232,0.42880383133888245,0.89090496301651,0.10604574531316757,0.36944302916526794,-0.24198052287101746,-2.5185296535491943,-0.44081616401672363,0.15515848994255066,0.40983256697654724,0.6344553828239441,0.22172145545482635,0.3329412639141083
0,66,0.66,1,0.05171050876379013,0,0,-0.7831705808639526,-0.3059900104999542,1.4077420234680176,4.25352668762207,4.078555107116699,0.5263298749923706,0.893295407295227,0.0936797484755516,0.3704160451889038,-0.23672664165496826,-2.860506534576416,-0.5391520261764526,0.07965567708015442,0.5573278665542603,0.485042929649353,0.2963372468948364,0.33705994486808777
0,67,0.67,1,0.05217807739973068,0,0,-0.7399588823318481,-0.26556816697120667,1.413286805152893,4.3592329025268555,4.006745338439941,0.5826960802078247,0.8951715230941772,0.08083929121494293,0.3722380995750427,-0.23145604133605957,-2.7516305446624756,-0.1055794358253479,0.012447848916053772,0.375600129365921,0.46525874733924866,0.2115180939435959,0.26529836654663086
0,68,0.68,1,0.052305493503808975,0,0,-0.695744514465332,-0.2258041799068451,1.419320821762085,4.4540252685546875,3.9468648433685303,0.624110221862793,0.8965002298355103,0.06836345046758652,0.3745913505554199,-0.22648458182811737,-2.7168362140655518,-0.24345898628234863,-0.04363429173827171,0.38173338770866394,0.36466988921165466,0.23558978736400604,0.20703522861003876
0,69,0.6900000000000001,1,0.052146121859550476,0,0,-0.6506821513175964,-0.186565563082695,1.4256470203399658,4.5287275314331055,3.901548385620117,0.641132652759552,0.8978334665298462,0.05560481920838356,0.37634003162384033,-0.22174645960330963,-2.7634522914886475,-0.3550876975059509,-0.09651128202676773,0.32993051409721375,0.30357998609542847,0.17906109988689423,0.16803237795829773
0,70,0.7000000000000001,1,0.05175403505563736,0,0,-0.6049429774284363,-0.14772829413414001,1.4320586919784546,4.58933162689209,3.8665103912353516,0.6412119269371033,0.8990910053253174,0.042532969266176224,0.37771013379096985,-0.217166930437088,-2.770202875137329,-0.39936506748199463,-0.14574849605560303,0.27999624609947205,0.2711679935455322,0.14559662342071533,0.138866126537323
0,71,0.71,1,0.051130346953868866,0,0,-0.5586451888084412,-0.10920441895723343,1.4384136199951172,4.640404224395752,3.838797092437744,0.6297878623008728,0.9001737833023071,0.029461562633514404,0.37885066866874695,-0.21281781792640686,-2.7055585384368896,-0.41517534852027893,-0.19050736725330353,0.24120116233825684,0.24870465695858002,0.1307419240474701,0.11672002077102661
0,72,0.72,1,0.05014535039663315,0,0,-0.5118678212165833,-0.07093065232038498,1.4446159601211548,4.685214996337891,3.816434621810913,0.6106739044189453,0.9010768532752991,0.016594987362623215,0.3797428607940674,-0.20875945687294006,-2.6291182041168213,-0.4475741684436798,-0.23185193538665771,0.22067959606647491,0.22727885842323303,0.12144573777914047,0.10256295651197433
0,73,0.73,1,0.04865420609712601,0,0,-0.46466365456581116,-0.032859478145837784,1.4506003856658936,4.725738048553467,3.79823899269104,0.5861930847167969,0.9018452167510986,0.003920186311006546,0.3803202211856842,-0.20497910678386688,-2.567012310028076,-0.4940508306026459,-0.27079522609710693,0.20846129953861237,0.21028444170951843,0.11340439319610596,0.09439850598573685
0,74,0.74,1,0.04646940529346466,0,0,-0.4170694053173065,0.005047060549259186,1.4563205242156982,4.76320743560791,3.7834813594818115,0.5578188300132751,0.9025024771690369,-0.008606549352407455,0.3805703818798065,-0.20144839584827423,-2.5107192993164062,-0.5369834303855896,-0.3079586327075958,0.1980794072151184,0.19945618510246277,0.1069275364279747,0.08930621296167374
0,75,0.75,1,0.043326281011104584,0,0,-0.3691042959690094,0.04281957074999809,1.461749792098999,4.799895286560059,3.7714171409606934,0.5280277729034424,0.9030506014823914,-0.020911026746034622,0.38050568103790283,-0.19818642735481262,-2.420866012573242,-0.5722758173942566,-0.34385573863983154,0.1900917887687683,0.1982135772705078,0.10795129835605621,0.08591139316558838
0,76,0.76,1,0.038790058344602585,0,0,-0.32076478004455566,0.08048243820667267,1.4668861627578735,4.838075637817383,3.7615444660186768,0.49923887848854065,0.9035112857818604,-0.03279747813940048,0.3800818920135498,-0.19526775181293488,-2.279714822769165,-0.6174031496047974,-0.37836262583732605,0.18706655502319336,0.2020139992237091,0.11720310896635056,0.08496509492397308
