time,vx,vy,vz,psi_dot
3.810000000000000053e+00,3.867959976196289062e+00,-8.493703842163085938e+00,-1.430336236953735352e+00,1.643838882446289062e-01
3.820000000000000284e+00,4.085369110107421875e+00,-9.783020019531250000e+00,-1.177408695220947266e+00,1.924791336059570312e-01
3.830000000000000071e+00,3.804316520690917969e+00,-8.735991477966308594e+00,-1.410695314407348633e+00,1.793708801269531250e-01
3.839999999999999858e+00,4.020469188690185547e+00,-1.006128215789794922e+01,-1.137076616287231445e+00,2.073693275451660156e-01
3.850000000000000089e+00,3.773896694183349609e+00,-8.974323272705078125e+00,-1.435532569885253906e+00,1.966609954833984375e-01
3.859999999999999876e+00,3.940479755401611328e+00,-1.033555412292480469e+01,-1.138936281204223633e+00,2.241764068603515625e-01
3.870000000000000107e+00,3.721246719360351562e+00,-9.222702980041503906e+00,-1.455832719802856445e+00,2.141079902648925781e-01
3.879999999999999893e+00,3.862705230712890625e+00,-1.059173774719238281e+01,-1.161013841629028320e+00,2.405829429626464844e-01
3.890000000000000124e+00,3.669946193695068359e+00,-9.464468955993652344e+00,-1.494436264038085938e+00,2.309484481811523438e-01
3.899999999999999911e+00,3.794038295745849609e+00,-1.084725856781005859e+01,-1.192883253097534180e+00,2.562546730041503906e-01
3.910000000000000142e+00,3.625791072845458984e+00,-9.697383880615234375e+00,-1.537098884582519531e+00,2.468609809875488281e-01
3.919999999999999929e+00,3.717317581176757812e+00,-1.110713481903076172e+01,-1.217479705810546875e+00,2.708396911621093750e-01
3.930000000000000160e+00,3.574512004852294922e+00,-9.938127517700195312e+00,-1.571676731109619141e+00,2.616305351257324219e-01
3.939999999999999947e+00,3.644375801086425781e+00,-1.137053298950195312e+01,-1.228231191635131836e+00,2.847094535827636719e-01
3.950000000000000178e+00,3.526358604431152344e+00,-1.018589496612548828e+01,-1.592043638229370117e+00,2.756919860839843750e-01
3.959999999999999964e+00,3.556451797485351562e+00,-1.163752746582031250e+01,-1.224464178085327148e+00,2.974596023559570312e-01
3.970000000000000195e+00,3.463511466979980469e+00,-1.043953323364257812e+01,-1.599475145339965820e+00,2.886867523193359375e-01
3.979999999999999982e+00,3.451271057128906250e+00,-1.190627193450927734e+01,-1.215170621871948242e+00,3.095960617065429688e-01
3.990000000000000213e+00,3.384475708007812500e+00,-1.069672393798828125e+01,-1.602362394332885742e+00,3.009824752807617188e-01
4.000000000000000000e+00,3.326008319854736328e+00,-1.217339515686035156e+01,-1.212249994277954102e+00,3.223681449890136719e-01
4.009999999999999787e+00,3.284730911254882812e+00,-1.095507049560546875e+01,-1.615464687347412109e+00,3.141622543334960938e-01
4.020000000000000462e+00,3.176639080047607422e+00,-1.243445396423339844e+01,-1.213437318801879883e+00,3.345847129821777344e-01
4.030000000000000249e+00,3.153789043426513672e+00,-1.122145175933837891e+01,-1.636613607406616211e+00,3.271536827087402344e-01
4.040000000000000036e+00,3.008399009704589844e+00,-1.268975067138671875e+01,-1.221095323562622070e+00,3.466858863830566406e-01
4.049999999999999822e+00,3.003921508789062500e+00,-1.148508167266845703e+01,-1.663471460342407227e+00,3.400926589965820312e-01
4.060000000000000497e+00,2.821671962738037109e+00,-1.293258857727050781e+01,-1.244575977325439453e+00,3.593349456787109375e-01
4.070000000000000284e+00,2.836892604827880859e+00,-1.174173355102539062e+01,-1.697156429290771484e+00,3.530116081237792969e-01
4.080000000000000071e+00,2.592859268188476562e+00,-1.317578315734863281e+01,-1.272815465927124023e+00,3.696813583374023438e-01
4.089999999999999858e+00,2.629041671752929688e+00,-1.199693202972412109e+01,-1.736901998519897461e+00,3.631486892700195312e-01
4.099999999999999645e+00,2.348868846893310547e+00,-1.342675209045410156e+01,-1.303360462188720703e+00,3.811764717102050781e-01
4.110000000000000320e+00,2.417347431182861328e+00,-1.225435066223144531e+01,-1.777582168579101562e+00,3.745274543762207031e-01
4.120000000000000107e+00,2.063543796539306641e+00,-1.367028331756591797e+01,-1.331912279129028320e+00,3.904924392700195312e-01
4.129999999999999893e+00,2.159101963043212891e+00,-1.252408409118652344e+01,-1.803437471389770508e+00,3.849835395812988281e-01
4.139999999999999680e+00,1.759674549102783203e+00,-1.389830017089843750e+01,-1.356718540191650391e+00,3.997321128845214844e-01
4.150000000000000355e+00,1.874537467956542969e+00,-1.278218460083007812e+01,-1.839038133621215820e+00,3.954524993896484375e-01
4.160000000000000142e+00,1.454262733459472656e+00,-1.411397552490234375e+01,-1.416369676589965820e+00,4.106640815734863281e-01
4.169999999999999929e+00,1.593315601348876953e+00,-1.302716064453125000e+01,-1.895620822906494141e+00,4.067311286926269531e-01
4.179999999999999716e+00,1.116406917572021484e+00,-1.431354331970214844e+01,-1.483871936798095703e+00,4.213366508483886719e-01
4.190000000000000391e+00,1.284258365631103516e+00,-1.324852180480957031e+01,-1.949774026870727539e+00,4.157342910766601562e-01
4.200000000000000178e+00,8.003997802734375000e-01,-1.448401451110839844e+01,-1.544268131256103516e+00,4.273548126220703125e-01
4.209999999999999964e+00,9.797787666320800781e-01,-1.344630050659179688e+01,-2.021694183349609375e+00,4.239687919616699219e-01
4.219999999999999751e+00,5.399084091186523438e-01,-1.461474418640136719e+01,-1.572344303131103516e+00,4.333848953247070312e-01
4.230000000000000426e+00,6.772875785827636719e-01,-1.362790298461914062e+01,-2.091485261917114258e+00,4.320526123046875000e-01
4.240000000000000213e+00,2.719187736511230469e-01,-1.473361778259277344e+01,-1.553839445114135742e+00,4.399871826171875000e-01
4.250000000000000000e+00,3.908848762512207031e-01,-1.377578830718994141e+01,-2.105127573013305664e+00,4.390101432800292969e-01
4.259999999999999787e+00,2.398490905761718750e-03,-1.483594703674316406e+01,-1.501679420471191406e+00,4.463396072387695312e-01
4.270000000000000462e+00,1.241517066955566406e-01,-1.390240859985351562e+01,-2.077685594558715820e+00,4.472193717956542969e-01
4.280000000000000249e+00,-2.813625335693359375e-01,-1.492729759216308594e+01,-1.422567367553710938e+00,4.506697654724121094e-01
4.290000000000000036e+00,-1.549923419952392578e-01,-1.401359081268310547e+01,-1.989332437515258789e+00,4.532532691955566406e-01
4.299999999999999822e+00,-5.755996704101562500e-01,-1.500393676757812500e+01,-1.350435018539428711e+00,4.538884162902832031e-01
4.310000000000000497e+00,-4.371702671051025391e-01,-1.409818077087402344e+01,-1.917924880981445312e+00,4.580998420715332031e-01
4.320000000000000284e+00,-8.806419372558593750e-01,-1.506305694580078125e+01,-1.300674676895141602e+00,4.573650360107421875e-01
4.330000000000000071e+00,-7.262957096099853516e-01,-1.416251087188720703e+01,-1.870905160903930664e+00,4.630923271179199219e-01
4.339999999999999858e+00,-1.200456619262695312e+00,-1.510249614715576172e+01,-1.297883987426757812e+00,4.613270759582519531e-01
4.350000000000000533e+00,-1.019344329833984375e+00,-1.420387840270996094e+01,-1.852672100067138672e+00,4.677228927612304688e-01
4.360000000000000320e+00,-1.528998613357543945e+00,-1.512450218200683594e+01,-1.352159976959228516e+00,4.654088020324707031e-01
4.370000000000000107e+00,-1.323728561401367188e+00,-1.422334480285644531e+01,-1.904407739639282227e+00,4.722008705139160156e-01
4.379999999999999893e+00,-1.860090494155883789e+00,-1.513274669647216797e+01,-1.429690122604370117e+00,4.712219238281250000e-01
4.389999999999999680e+00,-1.620503664016723633e+00,-1.422775077819824219e+01,-1.972101926803588867e+00,4.779911041259765625e-01
4.400000000000000355e+00,-2.207053899765014648e+00,-1.513223838806152344e+01,-1.513626575469970703e+00,4.784622192382812500e-01
4.410000000000000142e+00,-1.950286626815795898e+00,-1.422437572479248047e+01,-2.041352987289428711e+00,4.857597351074218750e-01
4.419999999999999929e+00,-2.529349327087402344e+00,-1.512280941009521484e+01,-1.586618423461914062e+00,4.869089126586914062e-01
4.429999999999999716e+00,-2.244929075241088867e+00,-1.420847034454345703e+01,-2.104555368423461914e+00,4.949879646301269531e-01
4.440000000000000391e+00,-2.861255407333374023e+00,-1.510638427734375000e+01,-1.631506681442260742e+00,4.957466125488281250e-01
4.450000000000000178e+00,-2.539248466491699219e+00,-1.418598937988281250e+01,-2.141222953796386719e+00,5.059218406677246094e-01
4.459999999999999964e+00,-3.225531578063964844e+00,-1.508533477783203125e+01,-1.642997264862060547e+00,5.064058303833007812e-01
4.469999999999999751e+00,-2.845960855484008789e+00,-1.416240882873535156e+01,-2.139753103256225586e+00,5.181632041931152344e-01
4.480000000000000426e+00,-3.579962253570556641e+00,-1.505919265747070312e+01,-1.639004945755004883e+00,5.183668136596679688e-01
4.490000000000000213e+00,-3.151897192001342773e+00,-1.412695312500000000e+01,-2.149442434310913086e+00,5.292997360229492188e-01
4.500000000000000000e+00,-3.944056034088134766e+00,-1.502263641357421875e+01,-1.646075248718261719e+00,5.292248725891113281e-01
4.509999999999999787e+00,-3.480581045150756836e+00,-1.407625389099121094e+01,-2.162903547286987305e+00,5.409131050109863281e-01
4.520000000000000462e+00,-4.293183326721191406e+00,-1.497466850280761719e+01,-1.677330732345581055e+00,5.390930175781250000e-01
4.530000000000000249e+00,-3.810067176818847656e+00,-1.401516723632812500e+01,-2.188581228256225586e+00,5.535740852355957031e-01
4.540000000000000036e+00,-4.621311187744140625e+00,-1.491725158691406250e+01,-1.726430654525756836e+00,5.495419502258300781e-01
4.549999999999999822e+00,-4.119495391845703125e+00,-1.393963336944580078e+01,-2.232253551483154297e+00,5.662298202514648438e-01
4.560000000000000497e+00,-4.940519332885742188e+00,-1.484600257873535156e+01,-1.780216693878173828e+00,5.598011016845703125e-01
4.570000000000000284e+00,-4.406774044036865234e+00,-1.386092758178710938e+01,-2.303407192230224609e+00,5.784072875976562500e-01
4.580000000000000071e+00,-5.218168258666992188e+00,-1.476687049865722656e+01,-1.864684820175170898e+00,5.705728530883789062e-01
4.589999999999999858e+00,-4.670485496520996094e+00,-1.377436733245849609e+01,-2.381162643432617188e+00,5.905537605285644531e-01
4.600000000000000533e+00,-5.493000984191894531e+00,-1.467927742004394531e+01,-1.940730810165405273e+00,5.809435844421386719e-01
4.610000000000000320e+00,-4.933364391326904297e+00,-1.368136215209960938e+01,-2.449321746826171875e+00,6.021618843078613281e-01
4.620000000000000107e+00,-5.760662555694580078e+00,-1.458325195312500000e+01,-2.010017633438110352e+00,5.910930633544921875e-01
4.629999999999999893e+00,-5.191975593566894531e+00,-1.358279418945312500e+01,-2.504230737686157227e+00,6.128716468811035156e-01
4.639999999999999680e+00,-6.034160614013671875e+00,-1.448259830474853516e+01,-2.059297561645507812e+00,5.994305610656738281e-01
4.650000000000000355e+00,-5.469315052032470703e+00,-1.347535705566406250e+01,-2.517207860946655273e+00,6.201500892639160156e-01
4.660000000000000142e+00,-6.314015388488769531e+00,-1.437732696533203125e+01,-2.043987512588500977e+00,6.028695106506347656e-01
4.669999999999999929e+00,-5.723581314086914062e+00,-1.335934543609619141e+01,-2.498958110809326172e+00,6.250243186950683594e-01
4.679999999999999716e+00,-6.517491340637207031e+00,-1.428290557861328125e+01,-1.983059644699096680e+00,6.082611083984375000e-01
4.690000000000000391e+00,-5.844253540039062500e+00,-1.326714706420898438e+01,-2.430380582809448242e+00,6.316933631896972656e-01
4.700000000000000178e+00,-6.668209075927734375e+00,-1.420269203186035156e+01,-1.917235851287841797e+00,6.134457588195800781e-01
4.709999999999999964e+00,-5.932026863098144531e+00,-1.317990112304687500e+01,-2.360105514526367188e+00,6.377692222595214844e-01
4.719999999999999751e+00,-6.799689292907714844e+00,-1.412342166900634766e+01,-1.859525442123413086e+00,6.178698539733886719e-01
4.730000000000000426e+00,-6.029401779174804688e+00,-1.308152008056640625e+01,-2.324597835540771484e+00,6.411361694335937500e-01
4.740000000000000213e+00,-6.946149826049804688e+00,-1.403648567199707031e+01,-1.826245784759521484e+00,6.197476387023925781e-01
4.750000000000000000e+00,-6.141423225402832031e+00,-1.297153568267822266e+01,-2.306609153747558594e+00,6.429963111877441406e-01
4.759999999999999787e+00,-7.102884292602539062e+00,-1.393983364105224609e+01,-1.831619739532470703e+00,6.201481819152832031e-01
4.770000000000000462e+00,-6.264945030212402344e+00,-1.284908294677734375e+01,-2.308146953582763672e+00,6.441535949707031250e-01
4.780000000000000249e+00,-7.281211853027343750e+00,-1.383811473846435547e+01,-1.841499805450439453e+00,6.194672584533691406e-01
4.790000000000000036e+00,-6.419161796569824219e+00,-1.271738052368164062e+01,-2.296314239501953125e+00,6.446537971496582031e-01
4.799999999999999822e+00,-7.494927406311035156e+00,-1.372588157653808594e+01,-1.841845512390136719e+00,6.185359954833984375e-01
4.810000000000000497e+00,-6.579160690307617188e+00,-1.257739257812500000e+01,-2.305876016616821289e+00,6.456995010375976562e-01
4.820000000000000284e+00,-7.751827239990234375e+00,-1.360597133636474609e+01,-1.848455667495727539e+00,6.186256408691406250e-01
4.830000000000000071e+00,-6.785736083984375000e+00,-1.244620800018310547e+01,-2.303071022033691406e+00,6.482229232788085938e-01
4.839999999999999858e+00,-7.988734245300292969e+00,-1.349809169769287109e+01,-1.785954236984252930e+00,6.188840866088867188e-01
4.850000000000000533e+00,-6.990160942077636719e+00,-1.232794284820556641e+01,-2.245206832885742188e+00,6.515579223632812500e-01
4.860000000000000320e+00,-8.219930648803710938e+00,-1.339226913452148438e+01,-1.724603176116943359e+00,6.209340095520019531e-01
4.870000000000000107e+00,-7.197121620178222656e+00,-1.220883560180664062e+01,-2.192094326019287109e+00,6.526174545288085938e-01
4.879999999999999893e+00,-8.425112724304199219e+00,-1.327998733520507812e+01,-1.724144220352172852e+00,6.272773742675781250e-01
4.889999999999999680e+00,-7.355226516723632812e+00,-1.207312393188476562e+01,-2.201124429702758789e+00,6.569476127624511719e-01
4.900000000000000355e+00,-8.621516227722167969e+00,-1.316313934326171875e+01,-1.753269433975219727e+00,6.314740180969238281e-01
4.910000000000000142e+00,-7.537733078002929688e+00,-1.194016647338867188e+01,-2.226241827011108398e+00,6.622757911682128906e-01
4.919999999999999929e+00,-8.838652610778808594e+00,-1.304114532470703125e+01,-1.799687147140502930e+00,6.367297172546386719e-01
4.929999999999999716e+00,-7.727352142333984375e+00,-1.180689334869384766e+01,-2.268966436386108398e+00,6.692948341369628906e-01
4.940000000000000391e+00,-9.103794097900390625e+00,-1.290178871154785156e+01,-1.895970106124877930e+00,6.439967155456542969e-01
4.950000000000000178e+00,-7.998502254486083984e+00,-1.164420604705810547e+01,-2.376662492752075195e+00,6.812310218811035156e-01
4.959999999999999964e+00,-9.403978347778320312e+00,-1.276093578338623047e+01,-1.993564367294311523e+00,6.533746719360351562e-01
4.969999999999999751e+00,-8.286975860595703125e+00,-1.149196815490722656e+01,-2.473698854446411133e+00,6.928730010986328125e-01
4.980000000000000426e+00,-9.716876983642578125e+00,-1.263069534301757812e+01,-2.068984508514404297e+00,6.622934341430664062e-01
4.990000000000000213e+00,-8.598345756530761719e+00,-1.135672760009765625e+01,-2.553447484970092773e+00,7.043094635009765625e-01
5.000000000000000000e+00,-1.002281379699707031e+01,-1.250669956207275391e+01,-2.131162881851196289e+00,6.714768409729003906e-01
5.009999999999999787e+00,-8.917051315307617188e+00,-1.123719406127929688e+01,-2.632303237915039062e+00,7.166738510131835938e-01
5.020000000000000462e+00,-1.033430862426757812e+01,-1.239203262329101562e+01,-2.176918983459472656e+00,6.805367469787597656e-01
5.030000000000000249e+00,-9.252425193786621094e+00,-1.112010478973388672e+01,-2.691278457641601562e+00,7.280893325805664062e-01
5.040000000000000036e+00,-1.063355827331542969e+01,-1.228864192962646484e+01,-2.212401628494262695e+00,6.890535354614257812e-01
5.049999999999999822e+00,-9.590602874755859375e+00,-1.100592613220214844e+01,-2.739937305450439453e+00,7.388548851013183594e-01
5.060000000000000497e+00,-1.092690086364746094e+01,-1.219505500793457031e+01,-2.261650562286376953e+00,6.982460021972656250e-01
5.070000000000000284e+00,-9.907092094421386719e+00,-1.089632034301757812e+01,-2.799789905548095703e+00,7.487783432006835938e-01
5.080000000000000071e+00,-1.122528553009033203e+01,-1.209395885467529297e+01,-2.290005683898925781e+00,7.058992385864257812e-01
5.089999999999999858e+00,-1.021334457397460938e+01,-1.078996467590332031e+01,-2.848749160766601562e+00,7.582049369812011719e-01
5.100000000000000533e+00,-1.150344371795654297e+01,-1.200030803680419922e+01,-2.324939966201782227e+00,7.129368782043457031e-01
5.110000000000000320e+00,-1.051416397094726562e+01,-1.068562984466552734e+01,-2.902703285217285156e+00,7.653398513793945312e-01
5.120000000000000107e+00,-1.177780914306640625e+01,-1.190994453430175781e+01,-2.353852987289428711e+00,7.191309928894042969e-01
5.129999999999999893e+00,-1.080821037292480469e+01,-1.058768749237060547e+01,-2.944777011871337891e+00,7.713260650634765625e-01
5.139999999999999680e+00,-1.203491687774658203e+01,-1.181789875030517578e+01,-2.375624179840087891e+00,7.245225906372070312e-01
5.150000000000000355e+00,-1.107732295989990234e+01,-1.049937438964843750e+01,-2.985129356384277344e+00,7.764191627502441406e-01
5.160000000000000142e+00,-1.227835845947265625e+01,-1.173378562927246094e+01,-2.379487752914428711e+00,7.288165092468261719e-01
5.169999999999999929e+00,-1.133006572723388672e+01,-1.042204093933105469e+01,-3.003656864166259766e+00,7.801098823547363281e-01
5.179999999999999716e+00,-1.250801849365234375e+01,-1.166900253295898438e+01,-2.363450527191162109e+00,7.311296463012695312e-01
5.190000000000000391e+00,-1.157661628723144531e+01,-1.036206054687500000e+01,-2.978588342666625977e+00,7.814545631408691406e-01
5.200000000000000178e+00,-1.272496414184570312e+01,-1.162409973144531250e+01,-2.325130701065063477e+00,7.304105758666992188e-01
5.209999999999999964e+00,-1.180705928802490234e+01,-1.032198905944824219e+01,-2.942755222320556641e+00,7.811141014099121094e-01
5.219999999999999751e+00,-1.292868804931640625e+01,-1.157904243469238281e+01,-2.273186445236206055e+00,7.290520668029785156e-01
5.230000000000000426e+00,-1.201902008056640625e+01,-1.027582931518554688e+01,-2.864546775817871094e+00,7.796354293823242188e-01
5.240000000000000213e+00,-1.311810302734375000e+01,-1.152080345153808594e+01,-2.208572626113891602e+00,7.281889915466308594e-01
5.250000000000000000e+00,-1.221366405487060547e+01,-1.021953582763671875e+01,-2.772332429885864258e+00,7.777543067932128906e-01
5.259999999999999787e+00,-1.330152416229248047e+01,-1.147030353546142578e+01,-2.086188793182373047e+00,7.253866195678710938e-01
5.270000000000000462e+00,-1.239943695068359375e+01,-1.017330169677734375e+01,-2.677967548370361328e+00,7.757306098937988281e-01
5.280000000000000249e+00,-1.346947193145751953e+01,-1.141296386718750000e+01,-1.973934173583984375e+00,7.229003906250000000e-01
5.290000000000000036e+00,-1.256324958801269531e+01,-1.011060237884521484e+01,-2.591764926910400391e+00,7.738056182861328125e-01
5.299999999999999822e+00,-1.362781715393066406e+01,-1.135987758636474609e+01,-1.889657974243164062e+00,7.224888801574707031e-01
5.310000000000000497e+00,-1.270972156524658203e+01,-1.005013942718505859e+01,-2.514475584030151367e+00,7.721652984619140625e-01
5.320000000000000284e+00,-1.378117084503173828e+01,-1.130687904357910156e+01,-1.805083751678466797e+00,7.217259407043457031e-01
5.330000000000000071e+00,-1.285005950927734375e+01,-9.985884666442871094e+00,-2.434121370315551758e+00,7.704610824584960938e-01
5.339999999999999858e+00,-1.392182922363281250e+01,-1.124923515319824219e+01,-1.728662252426147461e+00,7.210192680358886719e-01
5.350000000000000533e+00,-1.298070716857910156e+01,-9.916236877441406250e+00,-2.365908622741699219e+00,7.695708274841308594e-01
5.360000000000000320e+00,-1.405061721801757812e+01,-1.121635627746582031e+01,-1.628884077072143555e+00,7.201600074768066406e-01
5.370000000000000107e+00,-1.311308383941650391e+01,-9.862218856811523438e+00,-2.279485464096069336e+00,7.686285972595214844e-01
5.379999999999999893e+00,-1.417073249816894531e+01,-1.117562866210937500e+01,-1.523377895355224609e+00,7.183651924133300781e-01
5.389999999999999680e+00,-1.324648094177246094e+01,-9.760484695434570312e+00,-2.162703275680541992e+00,7.667670249938964844e-01
5.400000000000000355e+00,-1.429481697082519531e+01,-1.110489845275878906e+01,-1.383032798767089844e+00,7.124428749084472656e-01
5.410000000000000142e+00,-1.337476539611816406e+01,-9.659557342529296875e+00,-2.037730216979980469e+00,7.639474868774414062e-01
5.419999999999999929e+00,-1.440741729736328125e+01,-1.104740333557128906e+01,-1.239092350006103516e+00,7.068834304809570312e-01
5.429999999999999716e+00,-1.349518966674804688e+01,-9.583549499511718750e+00,-1.908243894577026367e+00,7.602143287658691406e-01
5.440000000000000391e+00,-1.451268672943115234e+01,-1.097629070281982422e+01,-1.111648082733154297e+00,7.056741714477539062e-01
5.450000000000000178e+00,-1.360020446777343750e+01,-9.497993469238281250e+00,-1.802908182144165039e+00,7.588167190551757812e-01
5.459999999999999964e+00,-1.460978317260742188e+01,-1.091429138183593750e+01,-9.913945198059082031e-01,7.038125991821289062e-01
5.469999999999999751e+00,-1.369767570495605469e+01,-9.423631668090820312e+00,-1.703464984893798828e+00,7.574357986450195312e-01
5.480000000000000426e+00,-1.470182800292968750e+01,-1.086355972290039062e+01,-8.625638484954833984e-01,7.006549835205078125e-01
5.490000000000000213e+00,-1.379104614257812500e+01,-9.364819526672363281e+00,-1.594374179840087891e+00,7.549071311950683594e-01
5.500000000000000000e+00,-1.478676414489746094e+01,-1.081923103332519531e+01,-7.378816604614257812e-01,6.967654228210449219e-01
5.509999999999999787e+00,-1.387920475006103516e+01,-9.313563346862792969e+00,-1.497176885604858398e+00,7.518210411071777344e-01
5.520000000000000462e+00,-1.486951828002929688e+01,-1.078224658966064453e+01,-6.031501293182373047e-01,6.916689872741699219e-01
5.530000000000000249e+00,-1.396700668334960938e+01,-9.271980285644531250e+00,-1.391732692718505859e+00,7.475366592407226562e-01
5.540000000000000036e+00,-1.494672584533691406e+01,-1.072296333312988281e+01,-4.890096187591552734e-01,6.877884864807128906e-01
5.549999999999999822e+00,-1.405210685729980469e+01,-9.223049163818359375e+00,-1.290032863616943359e+00,7.424941062927246094e-01
5.560000000000000497e+00,-1.502041435241699219e+01,-1.065537357330322266e+01,-3.869903087615966797e-01,6.837768554687500000e-01
5.570000000000000284e+00,-1.413720607757568359e+01,-9.181892395019531250e+00,-1.184359788894653320e+00,7.365236282348632812e-01
5.580000000000000071e+00,-1.509067058563232422e+01,-1.058326721191406250e+01,-2.797055244445800781e-01,6.790456771850585938e-01
5.589999999999999858e+00,-1.421594429016113281e+01,-9.129977226257324219e+00,-1.104098558425903320e+00,7.319545745849609375e-01
5.600000000000000533e+00,-1.516046714782714844e+01,-1.051489448547363281e+01,-1.723802089691162109e-01,6.736354827880859375e-01
5.610000000000000320e+00,-1.429409122467041016e+01,-9.079240798950195312e+00,-1.020244359970092773e+00,7.270097732543945312e-01
5.620000000000000107e+00,-1.522615909576416016e+01,-1.043655204772949219e+01,-6.995439529418945312e-02,6.674947738647460938e-01
5.629999999999999893e+00,-1.436832427978515625e+01,-9.018709182739257812e+00,-9.407258033752441406e-01,7.211799621582031250e-01
5.639999999999999680e+00,-1.529222488403320312e+01,-1.036279201507568359e+01,4.434108734130859375e-02,6.603474617004394531e-01
5.650000000000000355e+00,-1.444683074951171875e+01,-8.969867706298828125e+00,-8.358681201934814453e-01,7.143626213073730469e-01
5.660000000000000142e+00,-1.535373497009277344e+01,-1.029154777526855469e+01,1.563429832458496094e-01,6.525187492370605469e-01
5.669999999999999929e+00,-1.451725196838378906e+01,-8.906121253967285156e+00,-7.453191280364990234e-01,7.068400382995605469e-01
5.679999999999999716e+00,-1.541455841064453125e+01,-1.021186923980712891e+01,2.649402618408203125e-01,6.437835693359375000e-01
5.690000000000000391e+00,-1.458650779724121094e+01,-8.828009605407714844e+00,-6.613016128540039062e-01,6.983184814453125000e-01
5.700000000000000178e+00,-1.547416210174560547e+01,-1.012402725219726562e+01,3.765010833740234375e-01,6.339149475097656250e-01
5.709999999999999964e+00,-1.465497016906738281e+01,-8.741720199584960938e+00,-5.737864971160888672e-01,6.885738372802734375e-01
5.719999999999999751e+00,-1.553163337707519531e+01,-1.004095268249511719e+01,4.868888854980468750e-01,6.232075691223144531e-01
5.730000000000000426e+00,-1.472214317321777344e+01,-8.662425041198730469e+00,-4.893040657043457031e-01,6.782269477844238281e-01
5.740000000000000213e+00,-1.558682632446289062e+01,-9.939519882202148438e+00,5.995464324951171875e-01,6.107058525085449219e-01
5.750000000000000000e+00,-1.478761672973632812e+01,-8.559679985046386719e+00,-4.112815856933593750e-01,6.670780181884765625e-01
5.759999999999999787e+00,-1.563730621337890625e+01,-9.841400146484375000e+00,7.106804847717285156e-01,5.976848602294921875e-01
5.770000000000000462e+00,-1.484656715393066406e+01,-8.458326339721679688e+00,-3.347098827362060547e-01,6.561369895935058594e-01
5.780000000000000249e+00,-1.568735694885253906e+01,-9.736021041870117188e+00,8.268260955810546875e-01,5.839114189147949219e-01
5.790000000000000036e+00,-1.490382194519042969e+01,-8.351702690124511719e+00,-2.512788772583007812e-01,6.440987586975097656e-01
5.799999999999999822e+00,-1.573296356201171875e+01,-9.607586860656738281e+00,9.277701377868652344e-01,5.700626373291015625e-01
5.810000000000000497e+00,-1.495481300354003906e+01,-8.221549034118652344e+00,-1.772344112396240234e-01,6.311178207397460938e-01
5.820000000000000284e+00,-1.577458190917968750e+01,-9.485145568847656250e+00,1.036684513092041016e+00,5.556120872497558594e-01
5.830000000000000071e+00,-1.500120067596435547e+01,-8.099008560180664062e+00,-9.173512458801269531e-02,6.174268722534179688e-01
5.839999999999999858e+00,-1.581462383270263672e+01,-9.331497192382812500e+00,1.134452819824218750e+00,5.407948493957519531e-01
5.850000000000000533e+00,-1.504459857940673828e+01,-7.939482688903808594e+00,-1.550436019897460938e-02,6.031246185302734375e-01
5.860000000000000320e+00,-1.585048294067382812e+01,-9.165879249572753906e+00,1.237664222717285156e+00,5.252666473388671875e-01
5.870000000000000107e+00,-1.508473873138427734e+01,-7.776787281036376953e+00,6.673336029052734375e-02,5.881190299987792969e-01
5.879999999999999893e+00,-1.587934970855712891e+01,-8.994078636169433594e+00,1.332442760467529297e+00,5.097813606262207031e-01
5.889999999999999680e+00,-1.511760902404785156e+01,-7.609606742858886719e+00,1.422619819641113281e-01,5.729579925537109375e-01
5.900000000000000355e+00,-1.590717792510986328e+01,-8.795801162719726562e+00,1.432127952575683594e+00,4.934520721435546875e-01
5.910000000000000142e+00,-1.514966773986816406e+01,-7.413706779479980469e+00,2.254056930541992188e-01,5.565872192382812500e-01
5.919999999999999929e+00,-1.592920112609863281e+01,-8.581876754760742188e+00,1.524035930633544922e+00,4.767937660217285156e-01
5.929999999999999716e+00,-1.517445373535156250e+01,-7.201662063598632812e+00,3.004264831542968750e-01,5.398859977722167969e-01
5.940000000000000391e+00,-1.594670677185058594e+01,-8.355535507202148438e+00,1.618766784667968750e+00,4.594802856445312500e-01
5.950000000000000178e+00,-1.519416999816894531e+01,-6.974524497985839844e+00,3.672146797180175781e-01,5.236344337463378906e-01
5.959999999999999964e+00,-1.595344734191894531e+01,-8.129321098327636719e+00,1.705212593078613281e+00,4.420433044433593750e-01
5.969999999999999751e+00,-1.520968914031982422e+01,-6.737115383148193359e+00,4.392600059509277344e-01,5.053386688232421875e-01
5.980000000000000426e+00,-1.596132755279541016e+01,-7.850724220275878906e+00,1.766703128814697266e+00,4.231991767883300781e-01
5.990000000000000213e+00,-1.523261070251464844e+01,-6.458312034606933594e+00,4.978561401367187500e-01,4.821491241455078125e-01
6.000000000000000000e+00,-1.597517204284667969e+01,-7.548686027526855469e+00,1.794342994689941406e+00,3.997092247009277344e-01
6.009999999999999787e+00,-1.525639152526855469e+01,-6.160490512847900391e+00,5.297923088073730469e-01,4.581303596496582031e-01
6.020000000000000462e+00,-1.598196601867675781e+01,-7.245602607727050781e+00,1.815531253814697266e+00,3.800401687622070312e-01
6.030000000000000249e+00,-1.527124500274658203e+01,-5.875267982482910156e+00,5.659246444702148438e-01,4.354100227355957031e-01
