x,y,value
-1.627119,-2.008475,12.466818
-1.550848,-2.008475,12.626501
-1.474576,-2.008475,12.786171
-1.398305,-2.008475,12.945866
-1.322034,-2.008475,13.105555
-1.245763,-2.008475,13.856153
-1.169492,-2.008475,14.781914
-1.093220,-2.008475,15.716890
-1.016949,-2.008475,16.435810
-0.940678,-2.008475,17.016415
-0.864407,-2.008475,17.431780
-0.788136,-2.008475,17.865871
-0.711864,-2.008475,18.300671
-0.635593,-2.008475,18.735508
-0.559322,-2.008475,18.994780
-0.483051,-2.008475,18.232016
-0.406780,-2.008475,17.485754
-0.330508,-2.008475,16.739546
-0.254237,-2.008475,15.987930
-0.177966,-2.008475,15.165386
-0.101695,-2.008475,13.686337
-0.025424,-2.008475,12.217531
0.050847,-2.008475,10.766624
0.127119,-2.008475,9.326820
0.203390,-2.008475,8.066650
0.279661,-2.008475,7.116428
0.355932,-2.008475,6.166193
0.432203,-2.008475,5.215969
0.508474,-2.008475,4.456760
0.584746,-2.008475,3.818802
0.661017,-2.008475,3.295948
0.737288,-2.008475,2.885208
0.813559,-2.008475,2.003521
0.889830,-2.008475,0.603519
0.966102,-2.008475,-0.954487
1.042373,-2.008475,-2.521057
1.118644,-2.008475,-4.358730
1.194915,-2.008475,-6.166985
1.271186,-2.008475,-7.975201
1.347457,-2.008475,-9.758217
1.423728,-2.008475,-11.530426
1.500000,-2.008475,-13.302658
-3.000000,-1.932203,-0.177582
-2.923729,-1.932203,1.438915
-2.847458,-1.932203,3.055454
-2.771186,-1.932203,4.671951
-2.694915,-1.932203,5.948421
-2.618644,-1.932203,6.722851
-2.542373,-1.932203,7.517597
-2.466102,-1.932203,8.356129
-2.389831,-1.932203,9.194660
-2.313559,-1.932203,10.033205
-2.237288,-1.932203,10.871513
-2.161017,-1.932203,11.758820
-2.084746,-1.932203,12.796612
-2.008475,-1.932203,13.871033
-1.932203,-1.932203,14.412216
-1.855932,-1.932203,14.871376
-1.779661,-1.932203,15.330521
-1.703390,-1.932203,15.650045
-1.627119,-1.932203,15.793583
-1.550848,-1.932203,15.937149
-1.474576,-1.932203,16.087849
-1.398305,-1.932203,16.362446
-1.322034,-1.932203,16.803249
-1.245763,-1.932203,17.293324
-1.169492,-1.932203,18.012259
-1.093220,-1.932203,18.731224
-1.016949,-1.932203,19.450140
-0.940678,-1.932203,20.127312
-0.864407,-1.932203,20.561024
-0.788136,-1.932203,21.000252
-0.711864,-1.932203,21.439510
-0.635593,-1.932203,21.877750
-0.559322,-1.932203,22.214806
-0.483051,-1.932203,21.869366
-0.406780,-1.932203,21.117498
-0.330508,-1.932203,20.357410
-0.254237,-1.932203,19.401840
-0.177966,-1.932203,17.931223
-0.101695,-1.932203,16.480347
-0.025424,-1.932203,15.029476
0.050847,-1.932203,13.578602
0.127119,-1.932203,12.073448
0.203390,-1.932203,10.682837
0.279661,-1.932203,9.761261
0.355932,-1.932203,8.811050
0.432203,-1.932203,7.860825
0.508474,-1.932203,7.006172
0.584746,-1.932203,6.564487
0.661017,-1.932203,6.827595
0.737288,-1.932203,6.526091
0.813559,-1.932203,5.126114
0.889830,-1.932203,3.682678
0.966102,-1.932203,2.082371
1.042373,-1.932203,0.480480
1.118644,-1.932203,-1.121567
1.194915,-1.932203,-2.748902
1.271186,-1.932203,-4.546921
1.347457,-1.932203,-6.319111
1.423728,-1.932203,-8.091328
1.500000,-1.932203,-9.863552
-3.000000,-1.855932,2.617706
-2.923729,-1.855932,4.234211
-2.847458,-1.855932,5.850723
-2.771186,-1.855932,7.467228
-2.694915,-1.855932,8.819981
-2.618644,-1.855932,9.599926
-2.542373,-1.855932,10.398258
-2.466102,-1.855932,11.236811
-2.389831,-1.855932,12.075359
-2.313559,-1.855932,12.913918
-2.237288,-1.855932,13.817570
-2.161017,-1.855932,14.754929
-2.084746,-1.855932,15.829361
-2.008475,-1.855932,16.903774
-1.932203,-1.855932,17.978180
-1.855932,-1.855932,18.685215
-1.779661,-1.855932,18.877745
-1.703390,-1.855932,19.021305
-1.627119,-1.855932,19.292870
-1.550848,-1.855932,19.689936
-1.474576,-1.855932,19.874252
-1.398305,-1.855932,20.058609
-1.322034,-1.855932,20.234377
-1.245763,-1.855932,20.368511
-1.169492,-1.855932,21.047455
-1.093220,-1.855932,21.776939
-1.016949,-1.855932,22.506435
-0.940678,-1.855932,23.241550
-0.864407,-1.855932,23.734686
-0.788136,-1.855932,24.173927
-0.711864,-1.855932,24.613171
-0.635593,-1.855932,25.045219
-0.559322,-1.855932,25.382061
-0.483051,-1.855932,25.486984
-0.406780,-1.855932,24.726879
-0.330508,-1.855932,23.644945
-0.254237,-1.855932,22.194063
-0.177966,-1.855932,20.743191
-0.101695,-1.855932,19.292313
-0.025424,-1.855932,17.841446
0.050847,-1.855932,16.352081
0.127119,-1.855932,14.804020
0.203390,-1.855932,13.278202
0.279661,-1.855932,12.374933
0.355932,-1.855932,11.455883
0.432203,-1.855932,10.764530
0.508474,-1.855932,10.506878
0.584746,-1.855932,10.769974
0.661017,-1.855932,10.876307
0.737288,-1.855932,9.648689
0.813559,-1.855932,8.248714
0.889830,-1.855932,6.735836
0.966102,-1.855932,5.133797
1.042373,-1.855932,3.531742
1.118644,-1.855932,1.929706
1.194915,-1.855932,0.327663
1.271186,-1.855932,-1.243038
1.347457,-1.855932,-2.880013
1.423728,-1.855932,-4.652241
1.500000,-1.855932,-6.424450
-3.000000,-1.779661,5.412952
-2.923729,-1.779661,7.029480
-2.847458,-1.779661,8.646011
-2.771186,-1.779661,10.262539
-2.694915,-1.779661,11.689789
-2.618644,-1.779661,12.469700
-2.542373,-1.779661,13.272795
-2.466102,-1.779661,14.116467
-2.389831,-1.779661,14.956062
-2.313559,-1.779661,15.864357
-2.237288,-1.779661,16.789177
-2.161017,-1.779661,17.787663
-2.084746,-1.779661,18.862122
-2.008475,-1.779661,19.936510
-1.932203,-1.779661,20.980183
-1.855932,-1.779661,21.831001
-1.779661,-1.779661,22.482399
-1.703390,-1.779661,22.666725
-1.627119,-1.779661,22.851065
-1.550848,-1.779661,23.035385
-1.474576,-1.779661,23.219730
-1.398305,-1.779661,23.404018
-1.322034,-1.779661,23.567268
-1.245763,-1.779661,23.701401
-1.169492,-1.779661,24.112148
-1.093220,-1.779661,24.841637
-1.016949,-1.779661,25.571114
-0.940678,-1.779661,26.316782
-0.864407,-1.779661,26.908333
-0.788136,-1.779661,27.347580
-0.711864,-1.779661,27.786829
-0.635593,-1.779661,28.208471
-0.559322,-1.779661,28.524643
-0.483051,-1.779661,28.840801
-0.406780,-1.779661,27.907780
-0.330508,-1.779661,26.456892
-0.254237,-1.779661,25.006044
-0.177966,-1.779661,23.555162
-0.101695,-1.779661,22.104282
-0.025424,-1.779661,20.635489
0.050847,-1.779661,19.087442
0.127119,-1.779661,17.539368
0.203390,-1.779661,16.000793
0.279661,-1.779661,15.559774
0.355932,-1.779661,15.299164
0.432203,-1.779661,15.036770
0.508474,-1.779661,14.855602
0.584746,-1.779661,14.829107
0.661017,-1.779661,14.171278
0.737288,-1.779661,12.771000
0.813559,-1.779661,11.369286
0.889830,-1.779661,9.787111
0.966102,-1.779661,8.185074
1.042373,-1.779661,6.583033
1.118644,-1.779661,4.980984
1.194915,-1.779661,3.396450
1.271186,-1.779661,1.830047
1.347457,-1.779661,0.263679
1.423728,-1.779661,-1.302704
1.500000,-1.779661,-2.985337
-3.000000,-1.703390,10.146673
-2.923729,-1.703390,11.184380
-2.847458,-1.703390,12.211761
-2.771186,-1.703390,13.239151
-2.694915,-1.703390,14.551949
-2.618644,-1.703390,15.339485
-2.542373,-1.703390,16.144436
-2.466102,-1.703390,16.988091
-2.389831,-1.703390,17.905560
-2.313559,-1.703390,18.836157
-2.237288,-1.703390,19.760769
-2.161017,-1.703390,20.820412
-2.084746,-1.703390,21.895216
-2.008475,-1.703390,23.188293
-1.932203,-1.703390,24.035694
-1.855932,-1.703390,24.703922
-1.779661,-1.703390,25.372097
-1.703390,-1.703390,26.012154
-1.627119,-1.703390,26.196476
-1.550848,-1.703390,26.380825
-1.474576,-1.703390,26.565140
-1.398305,-1.703390,26.749462
-1.322034,-1.703390,26.900169
-1.245763,-1.703390,27.034279
-1.169492,-1.703390,27.176825
-1.093220,-1.703390,27.906322
-1.016949,-1.703390,28.639088
-0.940678,-1.703390,29.391998
-0.864407,-1.703390,30.082006
-0.788136,-1.703390,30.521246
-0.711864,-1.703390,30.954155
-0.635593,-1.703390,31.351032
-0.559322,-1.703390,31.696939
-0.483051,-1.703390,31.626059
-0.406780,-1.703390,30.864813
-0.330508,-1.703390,29.382965
-0.254237,-1.703390,27.901146
-0.177966,-1.703390,26.419308
-0.101695,-1.703390,24.937469
-0.025424,-1.703390,23.748196
0.050847,-1.703390,22.630169
0.127119,-1.703390,21.512135
0.203390,-1.703390,20.400345
0.279661,-1.703390,19.834038
0.355932,-1.703390,19.636522
0.432203,-1.703390,19.524748
0.508474,-1.703390,19.282146
0.584746,-1.703390,18.892155
0.661017,-1.703390,17.475121
0.737288,-1.703390,16.050732
0.813559,-1.703390,14.563404
0.889830,-1.703390,12.879759
0.966102,-1.703390,11.236362
1.042373,-1.703390,9.634327
1.118644,-1.703390,8.035942
1.194915,-1.703390,6.469551
1.271186,-1.703390,4.903164
1.347457,-1.703390,3.336767
1.423728,-1.703390,1.770401
1.500000,-1.703390,0.204006
-3.000000,-1.627119,14.948284
-2.923729,-1.627119,16.005695
-2.847458,-1.627119,17.058971
-2.771186,-1.627119,18.086355
-2.694915,-1.627119,18.900303
-2.618644,-1.627119,19.168993
-2.542373,-1.627119,19.438154
-2.466102,-1.627119,19.938194
-2.389831,-1.627119,20.867676
-2.313559,-1.627119,21.799009
-2.237288,-1.627119,22.968578
-2.161017,-1.627119,24.358240
-2.084746,-1.627119,25.430473
-2.008475,-1.627119,26.098660
-1.932203,-1.627119,26.766869
-1.855932,-1.627119,27.435074
-1.779661,-1.627119,28.103270
-1.703390,-1.627119,28.771475
-1.627119,-1.627119,29.439671
-1.550848,-1.627119,29.726261
-1.474576,-1.627119,29.910576
-1.398305,-1.627119,30.094913
-1.322034,-1.627119,30.233047
-1.245763,-1.627119,30.367168
-1.169492,-1.627119,30.501286
-1.093220,-1.627119,30.970982
-1.016949,-1.627119,31.714334
-0.940678,-1.627119,32.467243
-0.864407,-1.627119,33.220173
-0.788136,-1.627119,33.686787
-0.711864,-1.627119,34.185741
-0.635593,-1.627119,34.747742
-0.559322,-1.627119,34.752193
-0.483051,-1.627119,34.343933
-0.406780,-1.627119,33.935692
-0.330508,-1.627119,32.748539
-0.254237,-1.627119,31.792896
-0.177966,-1.627119,30.837244
-0.101695,-1.627119,29.757935
-0.025424,-1.627119,28.639931
0.050847,-1.627119,27.521904
0.127119,-1.627119,26.403851
0.203390,-1.627119,25.285824
0.279661,-1.627119,24.524601
0.355932,-1.627119,24.376804
0.432203,-1.627119,24.146021
0.508474,-1.627119,23.645084
0.584746,-1.627119,22.384092
0.661017,-1.627119,20.979237
0.737288,-1.627119,19.574350
0.813559,-1.627119,18.010527
0.889830,-1.627119,16.326887
0.966102,-1.627119,14.643211
1.042373,-1.627119,12.959566
1.118644,-1.627119,11.301386
1.194915,-1.627119,9.653383
1.271186,-1.627119,8.005379
1.347457,-1.627119,6.409882
1.423728,-1.627119,4.843500
1.500000,-1.627119,4.741138
-3.000000,-1.550848,20.238628
-2.923729,-1.550848,21.096111
-2.847458,-1.550848,22.125565
-2.771186,-1.550848,23.107216
-2.694915,-1.550848,23.837114
-2.618644,-1.550848,24.198132
-2.542373,-1.550848,24.636539
-2.466102,-1.550848,25.128475
-2.389831,-1.550848,25.696892
-2.313559,-1.550848,26.290703
-2.237288,-1.550848,26.842411
-2.161017,-1.550848,27.485958
-2.084746,-1.550848,28.159088
-2.008475,-1.550848,28.829842
-1.932203,-1.550848,29.498032
-1.855932,-1.550848,30.166227
-1.779661,-1.550848,30.834431
-1.703390,-1.550848,31.502645
-1.627119,-1.550848,32.170834
-1.550848,-1.550848,32.839027
-1.474576,-1.550848,33.256012
-1.398305,-1.550848,33.431774
-1.322034,-1.550848,33.565918
-1.245763,-1.550848,33.700024
-1.169492,-1.550848,33.834141
-1.093220,-1.550848,34.036617
-1.016949,-1.550848,34.789562
-0.940678,-1.550848,35.575600
-0.864407,-1.550848,36.445168
-0.788136,-1.550848,37.163498
-0.711864,-1.550848,37.750706
-0.635593,-1.550848,37.878330
-0.559322,-1.550848,37.470081
-0.483051,-1.550848,37.625454
-0.406780,-1.550848,38.004772
-0.330508,-1.550848,37.768291
-0.254237,-1.550848,36.812630
-0.177966,-1.550848,35.767712
-0.101695,-1.550848,34.649673
-0.025424,-1.550848,33.531643
0.050847,-1.550848,32.413620
0.127119,-1.550848,31.295572
0.203390,-1.550848,30.177538
0.279661,-1.550848,29.233492
0.355932,-1.550848,29.001143
0.432203,-1.550848,28.512407
0.508474,-1.550848,27.866747
0.584746,-1.550848,25.960438
0.661017,-1.550848,24.397852
0.737288,-1.550848,22.992994
0.813559,-1.550848,21.363869
0.889830,-1.550848,19.717010
0.966102,-1.550848,18.070118
1.042373,-1.550848,16.418331
1.118644,-1.550848,14.770329
1.194915,-1.550848,13.122324
1.271186,-1.550848,11.474331
1.347457,-1.550848,9.826340
1.423728,-1.550848,9.723879
1.500000,-1.550848,10.325960
-3.000000,-1.474576,26.536209
-2.923729,-1.474576,27.383499
-2.847458,-1.474576,28.230766
-2.771186,-1.474576,28.831057
-2.694915,-1.474576,29.609318
-2.618644,-1.474576,30.085453
-2.542373,-1.474576,30.293991
-2.466102,-1.474576,30.574034
-2.389831,-1.474576,30.882065
-2.313559,-1.474576,31.082003
-2.237288,-1.474576,31.293421
-2.161017,-1.474576,31.504833
-2.084746,-1.474576,31.715080
-2.008475,-1.474576,31.913654
-1.932203,-1.474576,32.227787
-1.855932,-1.474576,32.897411
-1.779661,-1.474576,33.565590
-1.703390,-1.474576,34.233799
-1.627119,-1.474576,34.901989
-1.550848,-1.474576,35.570190
-1.474576,-1.474576,36.238411
-1.398305,-1.474576,36.764664
-1.322034,-1.474576,36.898788
-1.245763,-1.474576,37.032902
-1.169492,-1.474576,37.211662
-1.093220,-1.474576,37.449524
-1.016949,-1.474576,38.116535
-0.940678,-1.474576,39.011719
-0.864407,-1.474576,39.910492
-0.788136,-1.474576,40.728458
-0.711864,-1.474576,40.960194
-0.635593,-1.474576,41.307537
-0.559322,-1.474576,41.686836
-0.483051,-1.474576,42.066143
-0.406780,-1.474576,42.445469
-0.330508,-1.474576,42.788017
-0.254237,-1.474576,41.777454
-0.177966,-1.474576,40.659420
-0.101695,-1.474576,39.541424
-0.025424,-1.474576,38.423344
0.050847,-1.474576,37.305325
0.127119,-1.474576,36.187290
0.203390,-1.474576,35.069286
0.279661,-1.474576,33.932819
0.355932,-1.474576,33.379730
0.432203,-1.474576,32.891003
0.508474,-1.474576,31.450239
0.584746,-1.474576,29.543913
0.661017,-1.474576,27.816502
0.737288,-1.474576,26.346638
0.813559,-1.474576,24.699749
0.889830,-1.474576,23.052887
0.966102,-1.474576,21.406879
1.042373,-1.474576,19.794807
1.118644,-1.474576,18.182728
1.194915,-1.474576,16.547935
1.271186,-1.474576,14.865824
1.347457,-1.474576,14.755955
1.423728,-1.474576,15.248676
1.500000,-1.474576,17.398691
-3.000000,-1.398305,32.527332
-2.923729,-1.398305,33.293934
-2.847458,-1.398305,33.826843
-2.771186,-1.398305,34.128616
-2.694915,-1.398305,34.503113
-2.618644,-1.398305,34.655220
-2.542373,-1.398305,34.940281
-2.466102,-1.398305,35.135319
-2.389831,-1.398305,35.226929
-2.313559,-1.398305,35.418385
-2.237288,-1.398305,35.648426
-2.161017,-1.398305,35.859859
-2.084746,-1.398305,36.071270
-2.008475,-1.398305,36.282669
-1.932203,-1.398305,36.487518
-1.855932,-1.398305,36.686104
-1.779661,-1.398305,36.884682
-1.703390,-1.398305,37.078640
-1.627119,-1.398305,37.633163
-1.550848,-1.398305,38.301361
-1.474576,-1.398305,38.969582
-1.398305,-1.398305,39.687908
-1.322034,-1.398305,40.439407
-1.245763,-1.398305,40.676605
-1.169492,-1.398305,40.903423
-1.093220,-1.398305,41.160614
-1.016949,-1.398305,41.580151
-0.940678,-1.398305,42.478939
-0.864407,-1.398305,43.698124
-0.788136,-1.398305,44.974529
-0.711864,-1.398305,45.368248
-0.635593,-1.398305,45.748230
-0.559322,-1.398305,46.127544
-0.483051,-1.398305,46.506855
-0.406780,-1.398305,46.789757
-0.330508,-1.398305,46.950630
-0.254237,-1.398305,46.465481
-0.177966,-1.398305,45.551144
-0.101695,-1.398305,44.433113
-0.025424,-1.398305,43.315083
0.050847,-1.398305,42.197052
0.127119,-1.398305,41.089676
0.203390,-1.398305,39.926991
0.279661,-1.398305,38.502262
0.355932,-1.398305,37.758320
0.432203,-1.398305,36.940037
0.508474,-1.398305,34.992062
0.584746,-1.398305,33.031971
0.661017,-1.398305,31.085934
0.737288,-1.398305,29.479532
0.813559,-1.398305,27.778893
0.889830,-1.398305,26.078224
0.966102,-1.398305,24.404980
1.042373,-1.398305,22.739441
1.118644,-1.398305,21.073883
1.194915,-1.398305,19.408340
1.271186,-1.398305,19.462521
1.347457,-1.398305,19.983912
1.423728,-1.398305,22.146172
1.500000,-1.398305,24.463036
-3.000000,-1.322034,35.667847
-2.923729,-1.322034,37.003704
-2.847458,-1.322034,38.054138
-2.771186,-1.322034,38.555729
-2.694915,-1.322034,39.057308
-2.618644,-1.322034,39.399338
-2.542373,-1.322034,39.455029
-2.466102,-1.322034,39.343826
-2.389831,-1.322034,39.483448
-2.313559,-1.322034,39.718685
-2.237288,-1.322034,39.953953
-2.161017,-1.322034,40.189205
-2.084746,-1.322034,40.424435
-2.008475,-1.322034,40.637676
-1.932203,-1.322034,40.849091
-1.855932,-1.322034,41.096352
-1.779661,-1.322034,41.352116
-1.703390,-1.322034,41.607044
-1.627119,-1.322034,41.861557
-1.550848,-1.322034,42.114098
-1.474576,-1.322034,42.359394
-1.398305,-1.322034,42.713673
-1.322034,-1.322034,43.465134
-1.245763,-1.322034,44.222206
-1.169492,-1.322034,44.646946
-1.093220,-1.322034,45.156307
-1.016949,-1.322034,45.978764
-0.940678,-1.322034,47.355274
-0.864407,-1.322034,48.715702
-0.788136,-1.322034,49.205959
-0.711864,-1.322034,49.373325
-0.635593,-1.322034,49.458378
-0.559322,-1.322034,49.535969
-0.483051,-1.322034,49.613544
-0.406780,-1.322034,49.691147
-0.330508,-1.322034,49.698948
-0.254237,-1.322034,49.643749
-0.177966,-1.322034,49.257725
-0.101695,-1.322034,48.555553
-0.025424,-1.322034,47.651402
0.050847,-1.322034,46.722424
0.127119,-1.322034,45.587749
0.203390,-1.322034,44.116119
0.279661,-1.322034,42.657600
0.355932,-1.322034,41.673351
0.432203,-1.322034,40.041836
0.508474,-1.322034,38.098431
0.584746,-1.322034,36.130344
0.661017,-1.322034,34.162270
0.737288,-1.322034,32.321960
0.813559,-1.322034,30.624325
0.889830,-1.322034,28.946327
0.966102,-1.322034,27.283792
1.042373,-1.322034,25.621250
1.118644,-1.322034,23.958721
1.194915,-1.322034,24.084835
1.271186,-1.322034,24.713020
1.347457,-1.322034,26.843727
1.423728,-1.322034,29.060579
1.500000,-1.322034,31.277447
-3.000000,-1.245763,37.828838
-2.923729,-1.245763,39.348240
-2.847458,-1.245763,40.739868
-2.771186,-1.245763,41.685101
-2.694915,-1.245763,42.220165
-2.618644,-1.245763,42.286064
-2.542373,-1.245763,42.328674
-2.466102,-1.245763,42.442158
-2.389831,-1.245763,42.716816
-2.313559,-1.245763,43.010002
-2.237288,-1.245763,43.406116
-2.161017,-1.245763,43.789757
-2.084746,-1.245763,44.173389
-2.008475,-1.245763,44.557034
-1.932203,-1.245763,44.940678
-1.855932,-1.245763,45.302059
-1.779661,-1.245763,45.662857
-1.703390,-1.245763,46.015270
-1.627119,-1.245763,46.363876
-1.550848,-1.245763,46.712490
-1.474576,-1.245763,47.050903
-1.398305,-1.245763,47.354359
-1.322034,-1.245763,47.874172
-1.245763,-1.245763,48.622471
-1.169492,-1.245763,49.031010
-1.093220,-1.245763,49.519749
-1.016949,-1.245763,49.859402
-0.940678,-1.245763,50.209843
-0.864407,-1.245763,50.370777
-0.788136,-1.245763,50.531712
-0.711864,-1.245763,50.636562
-0.635593,-1.245763,50.671547
-0.559322,-1.245763,50.701092
-0.483051,-1.245763,50.730648
-0.406780,-1.245763,50.722054
-0.330508,-1.245763,50.697796
-0.254237,-1.245763,50.673534
-0.177966,-1.245763,50.384686
-0.101695,-1.245763,49.976482
-0.025424,-1.245763,49.553371
0.050847,-1.245763,49.116814
0.127119,-1.245763,48.664150
0.203390,-1.245763,47.747730
0.279661,-1.245763,46.581348
0.355932,-1.245763,44.923817
0.432203,-1.245763,43.009781
0.508474,-1.245763,41.095753
0.584746,-1.245763,39.181721
0.661017,-1.245763,37.179615
0.737288,-1.245763,35.160797
0.813559,-1.245763,33.483479
0.889830,-1.245763,31.830082
0.966102,-1.245763,30.176674
1.042373,-1.245763,28.514357
1.118644,-1.245763,28.657114
1.194915,-1.245763,29.213764
1.271186,-1.245763,31.298786
1.347457,-1.245763,33.610073
1.423728,-1.245763,35.845276
1.500000,-1.245763,38.148056
-3.000000,-1.169492,39.823460
-2.923729,-1.169492,41.496574
-2.847458,-1.169492,43.175453
-2.771186,-1.169492,44.505924
-2.694915,-1.169492,45.240070
-2.618644,-1.169492,45.437160
-2.542373,-1.169492,45.545448
-2.466102,-1.169492,45.780819
-2.389831,-1.169492,46.030804
-2.313559,-1.169492,46.215729
-2.237288,-1.169492,46.400646
-2.161017,-1.169492,46.594769
-2.084746,-1.169492,46.853947
-2.008475,-1.169492,47.113117
-1.932203,-1.169492,47.372280
-1.855932,-1.169492,47.631447
-1.779661,-1.169492,47.881973
-1.703390,-1.169492,48.117409
-1.627119,-1.169492,48.335590
-1.550848,-1.169492,48.564053
-1.474576,-1.169492,49.011829
-1.398305,-1.169492,49.464718
-1.322034,-1.169492,49.900776
-1.245763,-1.169492,50.335838
-1.169492,-1.169492,50.777500
-1.093220,-1.169492,51.236012
-1.016949,-1.169492,51.553997
-0.940678,-1.169492,51.430614
-0.864407,-1.169492,51.443661
-0.788136,-1.169492,51.545307
-0.711864,-1.169492,51.646683
-0.635593,-1.169492,51.680931
-0.559322,-1.169492,51.710484
-0.483051,-1.169492,51.715244
-0.406780,-1.169492,51.690987
-0.330508,-1.169492,51.666729
-0.254237,-1.169492,51.635685
-0.177966,-1.169492,51.470341
-0.101695,-1.169492,51.047230
-0.025424,-1.169492,50.612583
0.050847,-1.169492,50.122646
0.127119,-1.169492,49.717926
0.203390,-1.169492,49.320198
0.279661,-1.169492,48.926338
0.355932,-1.169492,47.810688
0.432203,-1.169492,45.977726
0.508474,-1.169492,44.063694
0.584746,-1.169492,42.149666
0.661017,-1.169492,40.045292
0.737288,-1.169492,37.854073
0.813559,-1.169492,36.199734
0.889830,-1.169492,34.546337
0.966102,-1.169492,32.892925
1.042373,-1.169492,33.167309
1.118644,-1.169492,33.692032
1.194915,-1.169492,35.732265
1.271186,-1.169492,38.043568
1.347457,-1.169492,40.354870
1.423728,-1.169492,42.654507
1.500000,-1.169492,45.083923
-3.000000,-1.093220,42.233337
-2.923729,-1.093220,43.914482
-2.847458,-1.093220,44.885838
-2.771186,-1.093220,45.659115
-2.694915,-1.093220,46.188358
-2.618644,-1.093220,46.729263
-2.542373,-1.093220,47.003532
-2.466102,-1.093220,47.116028
-2.389831,-1.093220,47.247368
-2.313559,-1.093220,47.387211
-2.237288,-1.093220,47.565498
-2.161017,-1.093220,47.743771
-2.084746,-1.093220,47.922066
-2.008475,-1.093220,48.120090
-1.932203,-1.093220,48.372608
-1.855932,-1.093220,48.625126
-1.779661,-1.093220,48.877647
-1.703390,-1.093220,49.193600
-1.627119,-1.093220,49.708412
-1.550848,-1.093220,50.215271
-1.474576,-1.093220,50.664650
-1.398305,-1.093220,51.102364
-1.322034,-1.093220,51.540081
-1.245763,-1.093220,51.977798
-1.169492,-1.093220,52.397648
-1.093220,-1.093220,52.705887
-1.016949,-1.093220,52.757771
-0.940678,-1.093220,52.786140
-0.864407,-1.093220,52.696064
-0.788136,-1.093220,52.638767
-0.711864,-1.093220,52.581467
-0.635593,-1.093220,52.495869
-0.559322,-1.093220,52.446583
-0.483051,-1.093220,52.382488
-0.406780,-1.093220,52.318394
-0.330508,-1.093220,52.258541
-0.254237,-1.093220,52.199589
-0.177966,-1.093220,52.140640
-0.101695,-1.093220,51.929779
-0.025424,-1.093220,51.618404
0.050847,-1.093220,51.169437
0.127119,-1.093220,50.771702
0.203390,-1.093220,50.373974
0.279661,-1.093220,49.785919
0.355932,-1.093220,48.996891
0.432203,-1.093220,48.331608
0.508474,-1.093220,47.031624
0.584746,-1.093220,45.117603
0.661017,-1.093220,42.910965
0.737288,-1.093220,40.721165
0.813559,-1.093220,38.915985
0.889830,-1.093220,37.294811
0.966102,-1.093220,37.677498
1.042373,-1.093220,38.158375
1.118644,-1.093220,40.165726
1.194915,-1.093220,42.477047
1.271186,-1.093220,44.788342
1.347457,-1.093220,46.454735
1.423728,-1.093220,47.218895
1.500000,-1.093220,48.269642
-3.000000,-1.016949,43.502201
-2.923729,-1.016949,44.404240
-2.847458,-1.016949,45.309193
-2.771186,-1.016949,46.093830
-2.694915,-1.016949,46.748333
-2.618644,-1.016949,47.337284
-2.542373,-1.016949,47.910580
-2.466102,-1.016949,48.364769
-2.389831,-1.016949,48.544327
-2.313559,-1.016949,48.670185
-2.237288,-1.016949,48.796043
-2.161017,-1.016949,48.921902
-2.084746,-1.016949,49.047749
-2.008475,-1.016949,49.217510
-1.932203,-1.016949,49.395863
-1.855932,-1.016949,49.754906
-1.779661,-1.016949,50.289833
-1.703390,-1.016949,50.824772
-1.627119,-1.016949,51.349346
-1.550848,-1.016949,51.850285
-1.474576,-1.016949,52.302299
-1.398305,-1.016949,52.702221
-1.322034,-1.016949,53.083996
-1.245763,-1.016949,53.349316
-1.169492,-1.016949,53.434277
-1.093220,-1.016949,53.389725
-1.016949,-1.016949,53.348927
-0.940678,-1.016949,53.308125
-0.864407,-1.016949,53.267323
-0.788136,-1.016949,53.238934
-0.711864,-1.016949,53.181637
-0.635593,-1.016949,53.111721
-0.559322,-1.016949,52.981602
-0.483051,-1.016949,52.853802
-0.406780,-1.016949,52.728825
-0.330508,-1.016949,52.626682
-0.254237,-1.016949,52.567734
-0.177966,-1.016949,52.506130
-0.101695,-1.016949,52.350727
-0.025424,-1.016949,52.095818
0.050847,-1.016949,51.863445
0.127119,-1.016949,51.631916
0.203390,-1.016949,51.393673
0.279661,-1.016949,50.609970
0.355932,-1.016949,49.820942
0.432203,-1.016949,49.129761
0.508474,-1.016949,48.469814
0.584746,-1.016949,47.780300
0.661017,-1.016949,45.793633
0.737288,-1.016949,43.649471
0.813559,-1.016949,41.805012
0.889830,-1.016949,42.187698
0.966102,-1.016949,42.618397
1.042373,-1.016949,44.599209
1.118644,-1.016949,46.756756
1.194915,-1.016949,47.493557
1.271186,-1.016949,48.333454
1.347457,-1.016949,49.074688
1.423728,-1.016949,49.554100
1.500000,-1.016949,49.898182
-3.000000,-0.940678,44.377872
-2.923729,-0.940678,45.306179
-2.847458,-0.940678,46.113964
-2.771186,-0.940678,46.904110
-2.694915,-0.940678,47.662563
-2.618644,-0.940678,48.192657
-2.542373,-0.940678,48.714420
-2.466102,-0.940678,49.266430
-2.389831,-0.940678,49.757671
-2.313559,-0.940678,50.011917
-2.237288,-0.940678,50.092999
-2.161017,-0.940678,50.218853
-2.084746,-0.940678,50.443645
-2.008475,-0.940678,50.815468
-1.932203,-0.940678,51.197937
-1.855932,-0.940678,51.580414
