time,px,py,pz,vx,vy,vz,ax,ay,az
0.0,-0.9871344566345215,1.0392354726791382,-0.4581727087497711,0.47357261180877686,-0.7581605315208435,-0.9086119532585144,0.3592647910118103,-0.07162255048751831,0.12234145402908325
0.01,-0.9823809862136841,1.0316505432128906,-0.46725279092788696,0.47712576389312744,-0.7588062286376953,-0.907293975353241,0.351317822933197,-0.05750930309295654,0.141274094581604
0.02,-0.9775923490524292,1.0240598917007446,-0.47631803154945374,0.48059940338134766,-0.7593104839324951,-0.9057865142822266,0.3433600664138794,-0.04339951276779175,0.1601771116256714
0.03,-0.9727693200111389,1.0164644718170166,-0.48536786437034607,0.4839925765991211,-0.7596742510795593,-0.9040905237197876,0.33539265394210815,-0.029294371604919434,0.17904722690582275
0.04,-0.9679133296012878,1.008866786956787,-0.49439889192581177,0.4873065948486328,-0.7598963379859924,-0.902205765247345,0.3274170756340027,-0.015196740627288818,0.19788247346878052
0.05,-0.9630228877067566,1.0012673139572144,-0.5034114122390747,0.49054110050201416,-0.7599781155586243,-0.9001328945159912,0.31943243741989136,-0.0011075139045715332,0.21668082475662231
0.06,-0.9581016898155212,0.9936678409576416,-0.5124009847640991,0.49369585514068604,-0.7599189281463623,-0.8978723287582397,0.3114423155784607,0.012971282005310059,0.23543858528137207
0.07,-0.9531494379043579,0.9860695600509644,-0.5213682055473328,0.49676990509033203,-0.759718656539917,-0.8954241871833801,0.303446888923645,0.027037858963012695,0.25415438413619995
0.08,-0.9481666088104248,0.9784736633300781,-0.5303088426589966,0.4997643232345581,-0.75937819480896,-0.8927894234657288,0.29544708132743835,0.041091084480285645,0.272824764251709
0.09,-0.9431545734405518,0.9708821773529053,-0.5392231941223145,0.5026791095733643,-0.7588968276977539,-0.8899680376052856,0.28744396567344666,0.055128276348114014,0.29144787788391113
0.1,-0.9381139874458313,0.9632962942123413,-0.5481076240539551,0.5055131912231445,-0.7582756280899048,-0.886960506439209,0.2794390320777893,0.06914830207824707,0.31002140045166016
0.11,-0.9330450296401978,0.9557174444198608,-0.5569617748260498,0.5082674026489258,-0.7575138807296753,-0.88376784324646,0.2714325785636902,0.083149254322052,0.32854223251342773
