Wall time,Step,Value
1782739722.4266043,100000,-11.479174613952637
1782739745.3761134,200000,-11.432158470153809
1782739767.445761,300000,-11.451264381408691
1782739788.5638144,400000,-11.550962448120117
1782739810.1788738,500000,-11.72561264038086
1782739831.9423463,600000,-11.489015579223633
1782739854.3376358,700000,-11.58729362487793
1782739877.221026,800000,-11.269039154052734
1782739899.5905104,900000,-11.222246170043945
1782739921.9745936,1000000,-11.0283784866333
1782739944.1910796,1100000,-10.828083038330078
1782739972.8483696,1200000,-10.519645690917969
1782740003.6191497,1300000,-10.488391876220703
1782740033.6925056,1400000,-10.229144096374512
1782740063.2417123,1500000,-9.852879524230957
1782740090.2998848,1600000,-9.922956466674805
1782740111.9188519,1700000,-9.825450897216797
1782740132.6006129,1800000,-9.57668685913086
1782740153.6599593,1900000,-9.186080932617188
1782740174.3816273,2000000,-9.126519203186035
1782740195.4248557,2100000,-8.895416259765625
1782740216.5359428,2200000,-8.78514575958252
1782740237.6954286,2300000,-8.602002143859863
1782740259.50974,2400000,-8.448302268981934
1782740281.2541656,2500000,-7.93911075592041
1782740302.2766073,2600000,-7.923717021942139
1782740323.6012592,2700000,-7.520617485046387
1782740344.6267502,2800000,-7.528820037841797
1782740365.4879284,2900000,-7.078039169311523
1782740386.2386513,3000000,-6.721254825592041
1782740405.783263,3100000,-6.458889484405518
1782740425.6024742,3200000,-6.2734832763671875
1782740445.646326,3300000,-5.44680643081665
1782740465.8419874,3400000,-5.552374839782715
1782740485.8104236,3500000,-4.498246192932129
1782740505.8913677,3600000,-4.892390727996826
1782740524.829228,3700000,-3.699625253677368
1782740545.2695234,3800000,-3.4654810428619385
1782740566.075784,3900000,-2.4887783527374268
1782740586.6727638,4000000,-1.5487794876098633
1782740608.1148617,4100000,0.5873781442642212
1782740628.6960702,4200000,1.8429635763168335
1782740649.1540923,4300000,4.0266289710998535
1782740669.4870417,4400000,6.788337230682373
1782740689.7976582,4500000,9.843591690063477
1782740709.9016497,4600000,12.885964393615723
1782740730.0384388,4700000,13.302791595458984
1782740749.4081264,4800000,16.21330451965332
1782740767.7552793,4900000,18.44487953186035
1782740785.9004893,5000000,17.0445613861084
1782740804.2099407,5100000,21.369529724121094
1782740823.72533,5200000,21.570173263549805
1782740843.182231,5300000,21.512495040893555
1782740863.2183611,5400000,24.48017120361328
1782740883.4446754,5500000,24.433462142944336
1782740903.853254,5600000,26.483739852905273
1782740924.477586,5700000,25.699142456054688
1782740945.2155032,5800000,28.456140518188477
1782740965.479645,5900000,29.89277458190918
1782740985.7389977,6000000,28.68954086303711
1782741006.3689005,6100000,30.0002384185791
1782741026.7199106,6200000,28.15484619140625
1782741046.916558,6300000,26.640846252441406
1782741067.4360533,6400000,29.893617630004883
1782741087.3524406,6500000,29.802520751953125
1782741107.238527,6600000,29.745590209960938
1782741125.7826774,6700000,31.457660675048828
1782741143.721627,6800000,33.00814437866211
1782741162.4183822,6900000,32.982391357421875
1782741175.311553,7000000,31.853933334350586
1782741187.751718,7100000,32.658477783203125
1782741199.8393252,7200000,33.86253356933594
1782741212.3961885,7300000,34.38905715942383
1782741224.222263,7400000,34.376861572265625
1782741236.2533252,7500000,35.28657150268555
1782741247.8909824,7600000,33.99831771850586
1782741261.4523497,7700000,33.351463317871094
1782741275.6151428,7800000,35.3700065612793
1782741288.8393605,7900000,34.88990783691406
1782741300.8129036,8000000,34.76188659667969
1782741314.0044918,8100000,32.725894927978516
1782741326.2340193,8200000,37.23572540283203
1782741338.3723705,8300000,36.9886589050293
1782741350.5622137,8400000,36.370750427246094
1782741362.5594373,8500000,36.715904235839844
1782741374.6316338,8600000,36.80532455444336
1782741386.5809898,8700000,35.741737365722656
1782741398.664933,8800000,37.305667877197266
1782741410.7980406,8900000,37.557342529296875
1782741422.9828055,9000000,38.385902404785156
1782741434.9769404,9100000,37.653133392333984
1782741446.9770813,9200000,39.59572982788086
1782741458.921612,9300000,38.377620697021484
1782741470.6250463,9400000,38.80339431762695
1782741482.501824,9500000,40.76899337768555
1782741493.9356039,9600000,40.56722640991211
1782741505.4499385,9700000,41.61005783081055
1782741517.1553261,9800000,41.52894592285156
1782741529.1947143,9900000,41.96643829345703
1782741540.9418464,10000000,40.426490783691406
1782741552.547992,10100000,41.4700927734375
1782741564.0887358,10200000,42.61152267456055
1782741575.4715817,10300000,41.077919006347656
1782741587.263082,10400000,40.508033752441406
1782741598.9033341,10500000,41.383583068847656
1782741610.530094,10600000,42.90489196777344
1782741624.2248118,10700000,43.46967315673828
1782741637.9761293,10800000,43.72414779663086
1782741651.0153046,10900000,40.59168243408203
1782741663.86032,11000000,41.41740417480469
1782741677.1476104,11100000,42.95427322387695
1782741689.3177445,11200000,42.977909088134766
1782741701.3062701,11300000,41.83015823364258
1782741713.552397,11400000,43.23922348022461
1782741725.61181,11500000,43.62102508544922
1782741737.6420069,11600000,44.38401794433594
1782741749.542236,11700000,43.17424774169922
1782741761.37639,11800000,44.037986755371094
1782741773.2973135,11900000,44.28180694580078
1782741785.0282269,12000000,43.74560546875
1782741796.941616,12100000,44.41171646118164
1782741808.9674277,12200000,44.406227111816406
1782741820.859518,12300000,46.235198974609375
1782741832.5704,12400000,44.70482635498047
1782741844.012882,12500000,44.0833854675293
1782741855.7307873,12600000,42.86915588378906
1782741867.5860157,12700000,44.90212631225586
1782741879.3237321,12800000,44.60700225830078
1782741891.1071477,12900000,45.24323654174805
1782741903.1889057,13000000,45.33704376220703
1782741915.206379,13100000,44.574363708496094
1782741926.9602957,13200000,45.7767219543457
1782741938.5164893,13300000,45.693206787109375
1782741950.3709824,13400000,45.2417106628418
1782741961.9980114,13500000,45.76595687866211
1782741973.5102432,13600000,45.83442306518555
1782741988.2735941,13700000,44.84788513183594
1782742002.582611,13800000,44.707008361816406
1782742014.7392619,13900000,46.267112731933594
1782742026.9285786,14000000,47.52092361450195
1782742039.349199,14100000,47.875213623046875
1782742051.965382,14200000,46.356353759765625
1782742064.8551702,14300000,46.68598175048828
1782742077.0244038,14400000,46.868873596191406
1782742089.3764474,14500000,45.704219818115234
1782742101.261387,14600000,44.2890625
1782742113.0704706,14700000,45.12526321411133
1782742125.1082993,14800000,45.47434997558594
1782742136.8754864,14900000,46.20646286010742
1782742149.5337017,15000000,43.942813873291016
1782742161.6989145,15100000,43.34029769897461
1782742174.2328422,15200000,46.011016845703125
1782742186.7747993,15300000,46.29842758178711
1782742199.2217355,15400000,46.7608528137207
1782742211.3491366,15500000,48.3890266418457
1782742224.0674505,15600000,45.792266845703125
1782742236.6660097,15700000,46.958316802978516
1782742249.1031113,15800000,43.24838638305664
1782742262.7999504,15900000,46.3426628112793
1782742274.9627924,16000000,45.411746978759766
1782742287.239862,16100000,46.60285949707031
1782742299.0291848,16200000,46.874290466308594
1782742310.6485217,16300000,47.187740325927734
1782742322.7027593,16400000,45.94902038574219
1782742335.5329936,16500000,45.12234115600586
1782742349.266384,16600000,46.71847152709961
1782742362.8455844,16700000,43.91850662231445
1782742375.4422874,16800000,45.875545501708984
1782742388.1652684,16900000,48.57122802734375
1782742400.7645783,17000000,48.63713073730469
1782742412.9152663,17100000,47.82414627075195
1782742425.5454476,17200000,48.26438522338867
1782742440.4389307,17300000,49.03005599975586
1782742455.1900613,17400000,49.74012756347656
1782742467.1835043,17500000,48.39718246459961
1782742478.9371643,17600000,49.15170669555664
1782742491.5188248,17700000,49.24763107299805
1782742504.0214157,17800000,49.69490051269531
1782742516.2483842,17900000,48.81430435180664
1782742528.19599,18000000,47.229225158691406
1782742540.2170992,18100000,47.49761199951172
1782742551.9190626,18200000,47.04111862182617
1782742563.8537815,18300000,46.14262771606445
1782742575.4171176,18400000,47.04722213745117
1782742587.0926971,18500000,46.863494873046875
1782742598.9585612,18600000,49.83639907836914
1782742610.7923691,18700000,47.57725524902344
1782742622.743616,18800000,48.9328498840332
1782742635.1482906,18900000,49.37215805053711
1782742647.4743977,19000000,48.30575942993164
1782742661.0648346,19100000,48.08406448364258
1782742673.2508676,19200000,48.33641815185547
1782742685.7375298,19300000,48.708072662353516
1782742698.684457,19400000,50.557334899902344
1782742711.9861803,19500000,46.84714126586914
1782742725.2702088,19600000,48.133056640625
1782742737.8167582,19700000,50.03985595703125
1782742750.4410226,19800000,49.74062728881836
1782742762.6127284,19900000,47.890411376953125
1782742774.843539,20000000,49.34291458129883
1782742787.4238415,20100000,50.35708999633789
1782742799.7748032,20200000,48.00902557373047
1782742812.048818,20300000,48.76137161254883
1782742824.3074145,20400000,49.39795684814453
1782742836.5109963,20500000,48.62737274169922
1782742848.893123,20600000,49.608150482177734
1782742861.5320065,20700000,47.57632064819336
1782742873.3699236,20800000,50.20685577392578
1782742885.1257973,20900000,50.141258239746094
1782742897.4331956,21000000,49.227176666259766
1782742910.2168615,21100000,48.72211837768555
1782742922.1010227,21200000,49.20773696899414
1782742935.8361766,21300000,49.16291046142578
1782742948.3837886,21400000,47.74168014526367
1782742961.8244758,21500000,48.244197845458984
1782742973.941496,21600000,49.460548400878906
1782742987.312962,21700000,49.632808685302734
1782742999.7197928,21800000,48.07914352416992
1782743013.9005175,21900000,48.609413146972656
1782743026.732273,22000000,49.629783630371094
1782743039.8481665,22100000,48.85624694824219
1782743051.9642622,22200000,50.63372802734375
1782743065.6490958,22300000,50.058841705322266
1782743078.6713755,22400000,50.094295501708984
1782743092.3075125,22500000,50.12851333618164
1782743105.8165736,22600000,51.60256576538086
1782743118.5539255,22700000,51.55148696899414
1782743131.1656253,22800000,49.76695251464844
1782743143.9897997,22900000,51.76552200317383
1782743156.4040005,23000000,52.093788146972656
1782743168.734068,23100000,53.00307846069336
1782743183.0305977,23200000,51.13763427734375
1782743195.060656,23300000,50.29669952392578
1782743207.3133688,23400000,50.99568176269531
1782743220.8691063,23500000,49.284263610839844
1782743233.724517,23600000,51.899383544921875
1782743245.8727403,23700000,50.916446685791016
1782743259.0445576,23800000,49.26031494140625
1782743271.7522435,23900000,49.36210632324219
1782743284.547585,24000000,51.42282485961914
1782743296.4001122,24100000,53.03022766113281
1782743308.7479348,24200000,52.58805847167969
1782743320.7170544,24300000,51.90694046020508
1782743333.1196616,24400000,49.815460205078125
1782743345.4863114,24500000,51.90754699707031
1782743357.4733703,24600000,50.476688385009766
1782743370.1633449,24700000,50.99845886230469
1782743382.8979657,24800000,49.40668869018555
1782743395.4144146,24900000,51.39541244506836
1782743408.0377686,25000000,51.07044219970703
1782743421.6213078,25100000,52.183074951171875
1782743435.611484,25200000,52.11214828491211
1782743448.67974,25300000,52.28327178955078
1782743460.9490316,25400000,52.97422409057617
1782743473.0348556,25500000,52.53630828857422
1782743485.0696301,25600000,51.191612243652344
1782743497.0822108,25700000,52.7632942199707
1782743509.1811614,25800000,50.660682678222656
1782743521.9060585,25900000,50.853546142578125
1782743534.8892484,26000000,51.184513092041016
1782743547.9053378,26100000,52.194393157958984
1782743560.2801046,26200000,52.79207992553711
1782743572.9127622,26300000,52.860450744628906
1782743586.3701987,26400000,52.686241149902344
1782743599.4764132,26500000,51.251007080078125
1782743611.8469656,26600000,51.542564392089844
1782743624.2586536,26700000,51.172706604003906
1782743636.420522,26800000,52.620121002197266
1782743648.2635672,26900000,52.267845153808594
1782743660.2076504,27000000,50.28748321533203
1782743672.0284948,27100000,52.468162536621094
1782743684.247479,27200000,50.29426574707031
1782743696.7086308,27300000,52.3039665222168
1782743709.0941124,27400000,51.85026550292969
1782743721.5829864,27500000,53.152099609375
1782743733.558307,27600000,52.285797119140625
1782743745.5841565,27700000,52.838314056396484
1782743757.7006857,27800000,50.82942199707031
1782743769.9149764,27900000,50.250282287597656
1782743782.9071114,28000000,52.40293502807617
1782743797.1837153,28100000,51.56968688964844
1782743810.5605555,28200000,50.89723205566406
1782743823.3911827,28300000,52.81626510620117
1782743836.262293,28400000,52.43431854248047
1782743848.2237856,28500000,53.08335876464844
1782743861.7541814,28600000,50.715606689453125
1782743873.9331317,28700000,51.07852554321289
1782743886.1721435,28800000,52.45378494262695
1782743898.0828912,28900000,52.276268005371094
1782743910.0921843,29000000,53.21635437011719
1782743922.2008512,29100000,52.87028121948242
1782743937.136605,29200000,53.40093231201172
1782743952.5987728,29300000,53.98582077026367
1782743967.5155501,29400000,52.74238967895508
1782743980.299541,29500000,51.52824783325195
1782743993.2747514,29600000,52.964324951171875
1782744005.1621923,29700000,51.127933502197266
1782744017.2465143,29800000,53.67409133911133
1782744028.9676688,29900000,52.63312911987305
1782744040.656667,30000000,53.62632369995117
1782744052.511371,30100000,54.184696197509766
1782744064.8692691,30200000,51.574344635009766
1782744077.2602253,30300000,52.59925842285156
1782744089.256052,30400000,51.10896301269531
1782744101.3909566,30500000,51.88333511352539
1782744113.3416638,30600000,52.79417419433594
1782744125.3425295,30700000,52.848609924316406
1782744137.951502,30800000,52.22100067138672
1782744151.5029101,30900000,52.36076736450195
1782744164.2222085,31000000,52.004798889160156
1782744176.7663243,31100000,53.444313049316406
1782744189.816199,31200000,50.716819763183594
1782744202.5369637,31300000,51.81760787963867
1782744215.95101,31400000,51.424278259277344
1782744228.716962,31500000,51.048622131347656
1782744240.780329,31600000,50.171966552734375
1782744253.311958,31700000,50.76888656616211
1782744265.8084645,31800000,52.571571350097656
1782744278.1288495,31900000,51.99612045288086
1782744290.4499369,32000000,48.32139587402344
1782744302.9689803,32100000,52.703582763671875
1782744314.989716,32200000,52.69420623779297
1782744326.835088,32300000,49.59135437011719
1782744338.5624373,32400000,49.758296966552734
1782744350.1843543,32500000,51.28974151611328
1782744361.8728223,32600000,53.01162338256836
1782744373.4156938,32700000,51.901763916015625
1782744384.9956524,32800000,51.461021423339844
1782744396.7448363,32900000,52.195343017578125
1782744408.8457708,33000000,51.514156341552734
1782744420.7129424,33100000,50.44503402709961
1782744432.5358825,33200000,51.964874267578125
1782744444.0846531,33300000,51.810367584228516
1782744455.6034873,33400000,52.5850715637207
1782744467.1821458,33500000,51.3109245300293
1782744478.808166,33600000,53.13803482055664
1782744490.5896802,33700000,51.5079460144043
1782744504.366908,33800000,52.30076217651367
1782744518.284881,33900000,53.11528015136719
1782744531.5146177,34000000,52.889286041259766
1782744543.4332898,34100000,53.7419319152832
1782744555.569,34200000,50.645362854003906
1782744567.5077865,34300000,51.35530471801758
1782744579.572394,34400000,50.26986312866211
1782744591.8039124,34500000,51.57585525512695
1782744603.9068885,34600000,54.289085388183594
