Wall time,Step,Value
1782726944.2113698,100000,-11.699202537536621
1782726957.6778905,200000,-11.812225341796875
1782726972.908912,300000,-11.767448425292969
1782726987.9913144,400000,-12.000655174255371
1782727001.2021492,500000,-11.960589408874512
1782727016.0341952,600000,-12.29872989654541
1782727029.3058128,700000,-12.43045711517334
1782727042.412522,800000,-12.255736351013184
1782727055.1038384,900000,-12.704459190368652
1782727067.571885,1000000,-12.447627067565918
1782727079.938258,1100000,-13.016007423400879
1782727092.0108569,1200000,-12.783792495727539
1782727104.3965821,1300000,-11.869317054748535
1782727117.4631474,1400000,-11.79249095916748
1782727129.5623887,1500000,-11.315009117126465
1782727142.094745,1600000,-11.34959888458252
1782727154.3437285,1700000,-11.214659690856934
1782727167.04217,1800000,-11.325827598571777
1782727179.5912929,1900000,-11.01062297821045
1782727192.0659063,2000000,-10.919864654541016
1782727209.7581816,2100000,-10.763396263122559
1782727233.773185,2200000,-10.191245079040527
1782727256.2317376,2300000,-10.296856880187988
1782727277.3450356,2400000,-10.213827133178711
1782727303.6006124,2500000,-9.739563941955566
1782727330.6643918,2600000,-9.364481925964355
1782727343.8429694,2700000,-9.68172836303711
1782727357.2821608,2800000,-8.994384765625
1782727376.1782036,2900000,-9.139717102050781
1782727400.8174474,3000000,-8.882654190063477
1782727424.1741412,3100000,-8.542966842651367
1782727436.7940292,3200000,-8.379039764404297
1782727453.5129404,3300000,-8.080310821533203
1782727477.7594779,3400000,-7.833006381988525
1782727501.8066077,3500000,-6.992044925689697
1782727518.2563374,3600000,-7.226891040802002
1782727532.9900618,3700000,-6.633924961090088
1782727554.2420316,3800000,-6.9347381591796875
1782727575.8685734,3900000,-6.302108287811279
1782727590.2496336,4000000,-5.447518825531006
1782727606.590215,4100000,-4.4879326820373535
1782727620.2728581,4200000,-3.2391369342803955
1782727637.4589694,4300000,-3.2324321269989014
1782727661.4646666,4400000,-3.574286937713623
1782727686.9230816,4500000,-2.804682493209839
1782727712.2313216,4600000,-0.8060728311538696
1782727737.0454993,4700000,0.8260949850082397
1782727756.4281287,4800000,0.7424391508102417
1782727769.4595106,4900000,1.3488099575042725
1782727782.0658557,5000000,3.004230260848999
1782727795.4723196,5100000,2.697265863418579
1782727808.313117,5200000,5.825340747833252
1782727820.4642954,5300000,5.561944484710693
1782727832.480114,5400000,7.44136905670166
1782727845.4400933,5500000,8.413243293762207
1782727857.9998622,5600000,8.037790298461914
1782727871.1249218,5700000,8.09455394744873
1782727883.4362855,5800000,8.887055397033691
1782727896.2797873,5900000,9.576680183410645
1782727908.0175667,6000000,10.873618125915527
1782727919.8727956,6100000,11.494772911071777
1782727932.7830381,6200000,12.985432624816895
1782727946.9338157,6300000,13.942487716674805
1782727960.6745021,6400000,14.856091499328613
1782727973.830637,6500000,15.03439998626709
1782727985.9317617,6600000,14.6932954788208
1782727998.360984,6700000,16.48049545288086
1782728010.708198,6800000,15.574620246887207
1782728022.7467358,6900000,17.786073684692383
1782728034.9249885,7000000,17.280105590820312
1782728047.2643957,7100000,16.949180603027344
1782728059.5404394,7200000,19.31711196899414
1782728071.8605735,7300000,19.39301872253418
1782728084.0357673,7400000,19.24007225036621
