Wall time,Step,Value
1781728850.308601,28000000,76.91437530517578
1781728857.2266545,28100000,76.19214630126953
1781728864.0344577,28200000,78.14122772216797
1781728870.8349862,28300000,78.18962097167969
1781728877.581704,28400000,77.31531524658203
1781728884.485736,28500000,76.8434066772461
1781728891.5713415,28600000,75.94133758544922
1781728898.8965364,28700000,77.82598876953125
1781728906.0033739,28800000,77.8110122680664
1781728912.9281323,28900000,78.05279541015625
1781728921.486039,29000000,79.04335021972656
1781728930.353839,29100000,78.01256561279297
1781728938.4149506,29200000,78.61735534667969
1781728946.4454944,29300000,76.62185668945312
1781728952.7707353,29400000,78.64898681640625
1781728959.372485,29500000,77.87576293945312
1781728966.91907,29600000,79.06011199951172
1781728974.3225462,29700000,78.22862243652344
1781728981.6858733,29800000,79.2409439086914
1781728989.038378,29900000,78.51392364501953
1781728996.3301692,30000000,77.57196807861328
1781729003.7766984,30100000,78.5304183959961
1781729011.1440954,30200000,77.10772705078125
1781729017.8071911,30300000,78.89127349853516
1781729024.767856,30400000,79.33000183105469
1781729032.2889721,30500000,77.45845031738281
1781729039.5256417,30600000,77.6624526977539
1781729046.7894235,30700000,76.78688049316406
1781729054.1640415,30800000,79.17604064941406
1781729061.5854328,30900000,77.29151916503906
1781729068.6448164,31000000,78.99557495117188
1781729075.6643124,31100000,78.46985626220703
1781729082.7792068,31200000,78.7027587890625
1781729090.1182463,31300000,78.20245361328125
1781729097.6137831,31400000,77.75067901611328
1781729105.0195382,31500000,77.44215393066406
1781729112.3491926,31600000,78.64834594726562
1781729119.6611645,31700000,77.103271484375
1781729126.5315173,31800000,76.80767059326172
1781729132.8908653,31900000,77.44163513183594
1781729139.5251396,32000000,77.18901062011719
1781729146.4361653,32100000,77.54302215576172
1781729153.2505438,32200000,76.63821411132812
1781729160.1328423,32300000,77.9589614868164
1781729167.036572,32400000,73.83416748046875
1781729174.4204447,32500000,75.25138854980469
1781729181.4850745,32600000,77.6259765625
1781729188.555135,32700000,77.64877319335938
1781729195.6198106,32800000,77.05841827392578
1781729202.9339848,32900000,78.53874969482422
1781729210.4775357,33000000,77.86846160888672
1781729217.637813,33100000,78.01403045654297
1781729224.6459644,33200000,79.65937805175781
1781729231.2114637,33300000,72.59463500976562
1781729237.7091506,33400000,74.18272399902344
1781729244.590077,33500000,76.62303161621094
1781729251.9270504,33600000,76.93091583251953
1781729258.9287593,33700000,77.5608139038086
1781729265.8572638,33800000,72.40460205078125
1781729272.741384,33900000,68.76455688476562
1781729281.3964913,34000000,73.7344741821289
1781729290.427154,34100000,73.96854400634766
1781729299.3173735,34200000,73.97037506103516
1781729306.6342561,34300000,74.82160949707031
1781729313.1965265,34400000,65.34236145019531
1781729319.5296268,34500000,67.47941589355469
1781729326.5292172,34600000,65.16073608398438
1781729333.568008,34700000,69.70789337158203
1781729340.6512022,34800000,70.42608642578125
1781729347.8764596,34900000,69.99610137939453
1781729355.094935,35000000,70.13076782226562
1781729362.282514,35100000,74.42938232421875
1781729369.3034594,35200000,61.481895446777344
1781729376.1066794,35300000,65.69674682617188
1781729382.995581,35400000,68.96142578125
1781729390.0965257,35500000,63.21360778808594
1781729397.2235959,35600000,69.56234741210938
1781729404.325126,35700000,73.96867370605469
1781729411.3414662,35800000,72.54110717773438
1781729418.3473785,35900000,71.83129119873047
1781729425.7124224,36000000,72.46553039550781
1781729433.0521243,36100000,75.9577407836914
1781729440.2602959,36200000,73.52650451660156
1781729447.2014065,36300000,75.61104583740234
1781729453.8265646,36400000,72.94062042236328
1781729460.6922085,36500000,75.38528442382812
1781729467.7138782,36600000,76.30887603759766
1781729474.7746375,36700000,74.7664566040039
1781729481.8937745,36800000,72.59608459472656
1781729488.8353124,36900000,74.74832916259766
1781729495.8007777,37000000,75.4528579711914
