Wall time,Step,Value
0, 0, -0.27
1781777714.7845552,100000,-0.26383063197135925
1781777723.1232154,200000,-0.503466784954071
1781777731.390525,300000,-0.6590215563774109
1781777739.3514194,400000,-0.690656304359436
1781777747.2351806,500000,-1.606366515159607
1781777757.0482664,600000,-1.184346079826355
1781777766.9061105,700000,-0.9377967119216919
1781777776.8104298,800000,-0.1540958136320114
1781777786.545194,900000,0.6437448859214783
1781777796.281569,1000000,0.9137930870056152
1781777805.995791,1100000,1.3255449533462524
1781777815.748695,1200000,1.9636884927749634
1781777825.571074,1300000,2.155224323272705
1781777834.9966888,1400000,1.7927634716033936
1781777844.3734288,1500000,2.6443586349487305
1781777853.9125664,1600000,2.5619454383850098
1781777863.4039032,1700000,2.9026975631713867
1781777873.0457797,1800000,3.058955430984497
1781777883.2813873,1900000,2.863767623901367
1781777893.447018,2000000,3.342879056930542
1781777904.1984363,2100000,2.872262716293335
1781777914.7109861,2200000,3.3462376594543457
1781777924.3270726,2300000,3.609497308731079
1781777934.0028565,2400000,3.895766496658325
1781777943.457469,2500000,3.8481547832489014
1781777952.836686,2600000,3.3540663719177246
1781777962.7603931,2700000,3.6923484802246094
1781777972.6709476,2800000,3.63753080368042
1781777981.9998567,2900000,3.565185070037842
1781777992.9995964,3000000,3.3620269298553467
1781778004.602503,3100000,3.3762319087982178
1781778015.0106623,3200000,3.699000835418701
1781778025.1486225,3300000,3.448004722595215
1781778034.8591835,3400000,3.8920111656188965
1781778044.5275195,3500000,3.6442439556121826
1781778054.0858414,3600000,3.5371453762054443
1781778064.074028,3700000,3.6835951805114746
1781778074.7483685,3800000,3.5440428256988525
1781778084.8917398,3900000,3.5510239601135254
1781778095.3907645,4000000,3.317162036895752
1781778105.9435487,4100000,3.9727137088775635
1781778116.4241095,4200000,3.031390905380249
1781778126.5277214,4300000,3.881908893585205
1781778136.9246302,4400000,3.8532190322875977
1781778146.89162,4500000,3.677686929702759
1781778155.8317266,4600000,3.631244421005249
1781778164.5687385,4700000,3.512575626373291
1781778173.445912,4800000,3.4562649726867676
1781778182.2199028,4900000,3.5834054946899414
1781778190.6835458,5000000,4.17287015914917
1781778199.3406112,5100000,3.8385725021362305
1781778208.1746047,5200000,3.504617214202881
1781778216.7667334,5300000,3.592569589614868
1781778225.2648625,5400000,3.6238064765930176
1781778233.7133126,5500000,3.769131898880005
1781778243.1988688,5600000,3.7695891857147217
1781778252.7094893,5700000,3.9176576137542725
1781778262.706231,5800000,3.8493576049804688
1781778273.1478808,5900000,3.721531629562378
1781778282.9287007,6000000,3.6987433433532715
1781778291.9954126,6100000,3.0707786083221436
1781778301.0911689,6200000,3.652498245239258
1781778310.8648424,6300000,3.57466197013855
1781778320.3051734,6400000,3.8673439025878906
1781778329.4660234,6500000,3.7208211421966553
1781778339.1130166,6600000,3.6182234287261963
1781778351.655408,6700000,3.8951079845428467
1781778363.5037007,6800000,3.4865520000457764
1781778380.4548604,6900000,3.68575382232666
1781778389.5034695,7000000,3.817319393157959
1781778398.4745336,7100000,3.7971668243408203
1781778407.706975,7200000,3.789778232574463
1781778417.5654044,7300000,3.8908843994140625
1781778428.0288272,7400000,3.793177604675293
1781778446.8490145,7500000,3.5357491970062256
1781778463.7685611,7600000,3.8211047649383545
1781778475.829647,7700000,3.5576393604278564
1781778486.3450334,7800000,3.191166639328003
1781778499.4662976,7900000,3.900481939315796
1781778512.0744226,8000000,4.128122329711914
1781778521.1725721,8100000,3.470444679260254
1781778530.1527767,8200000,3.501011610031128
1781778539.0244489,8300000,3.517634391784668
1781778547.9343107,8400000,3.4669508934020996
1781778556.7581158,8500000,3.1207752227783203
1781778566.7371461,8600000,2.253783702850342
1781778576.2393086,8700000,0.8733254075050354
1781778585.7407303,8800000,-0.356986939907074
1781778594.7347102,8900000,0.27447083592414856
1781778603.6898599,9000000,-0.9203927516937256
