time,vx,vy,vz,psi_dot
3.709999999999999964e+00,4.095287322998046875e+00,-1.104118824005126953e+01,-3.302220106124877930e+00,2.030444145202636719e-01
3.720000000000000195e+00,4.400639533996582031e+00,-1.178845214843750000e+01,-3.079810142517089844e+00,2.327060699462890625e-01
3.729999999999999982e+00,3.888366222381591797e+00,-1.099928665161132812e+01,-3.452813625335693359e+00,2.134137153625488281e-01
3.740000000000000213e+00,4.181087017059326172e+00,-1.184042453765869141e+01,-3.115649223327636719e+00,2.400932312011718750e-01
3.750000000000000000e+00,3.649213314056396484e+00,-1.095179557800292969e+01,-3.492873907089233398e+00,2.216496467590332031e-01
3.760000000000000231e+00,3.937809467315673828e+00,-1.184147357940673828e+01,-3.078765869140625000e+00,2.466945648193359375e-01
3.770000000000000018e+00,3.430578708648681641e+00,-1.089596366882324219e+01,-3.427727222442626953e+00,2.262916564941406250e-01
3.780000000000000249e+00,3.686547279357910156e+00,-1.183257293701171875e+01,-2.948205471038818359e+00,2.492942810058593750e-01
3.790000000000000036e+00,3.212678432464599609e+00,-1.082734870910644531e+01,-3.298901319503784180e+00,2.289314270019531250e-01
3.800000000000000266e+00,3.417747020721435547e+00,-1.181185531616210938e+01,-2.782300710678100586e+00,2.517843246459960938e-01
3.810000000000000053e+00,2.964956760406494141e+00,-1.075033378601074219e+01,-3.131052255630493164e+00,2.304320335388183594e-01
3.820000000000000284e+00,3.150515556335449219e+00,-1.178812217712402344e+01,-2.616647481918334961e+00,2.523097991943359375e-01
3.830000000000000071e+00,2.714416980743408203e+00,-1.067501831054687500e+01,-2.970720529556274414e+00,2.303152084350585938e-01
3.839999999999999858e+00,2.909188270568847656e+00,-1.175830650329589844e+01,-2.400773763656616211e+00,2.512259483337402344e-01
3.850000000000000089e+00,2.495398521423339844e+00,-1.059334659576416016e+01,-2.765115499496459961e+00,2.291698455810546875e-01
3.859999999999999876e+00,2.654783725738525391e+00,-1.172854518890380859e+01,-2.158712148666381836e+00,2.492709159851074219e-01
3.870000000000000107e+00,2.278809547424316406e+00,-1.049807167053222656e+01,-2.591004371643066406e+00,2.285799980163574219e-01
3.879999999999999893e+00,2.421352863311767578e+00,-1.168605995178222656e+01,-1.938818693161010742e+00,2.481713294982910156e-01
3.890000000000000124e+00,2.079923152923583984e+00,-1.040907669067382812e+01,-2.400400638580322266e+00,2.275886535644531250e-01
3.899999999999999911e+00,2.219579219818115234e+00,-1.164332866668701172e+01,-1.711806058883666992e+00,2.472066879272460938e-01
3.910000000000000142e+00,1.902072429656982422e+00,-1.032453346252441406e+01,-2.201842069625854492e+00,2.287354469299316406e-01
3.919999999999999929e+00,2.030043601989746094e+00,-1.160374164581298828e+01,-1.472543478012084961e+00,2.469124794006347656e-01
3.930000000000000160e+00,1.718928813934326172e+00,-1.024045944213867188e+01,-2.011376619338989258e+00,2.314586639404296875e-01
3.939999999999999947e+00,1.853718757629394531e+00,-1.157597923278808594e+01,-1.235220432281494141e+00,2.468028068542480469e-01
3.950000000000000178e+00,1.528551578521728516e+00,-1.016310882568359375e+01,-1.839828491210937500e+00,2.376556396484375000e-01
3.959999999999999964e+00,1.684987545013427734e+00,-1.155523109436035156e+01,-1.002036333084106445e+00,2.467756271362304688e-01
3.970000000000000195e+00,1.317951679229736328e+00,-1.010547065734863281e+01,-1.699088811874389648e+00,2.465343475341796875e-01
3.979999999999999982e+00,1.511464118957519531e+00,-1.154420661926269531e+01,-8.001291751861572266e-01,2.485709190368652344e-01
3.990000000000000213e+00,1.118133068084716797e+00,-1.006151199340820312e+01,-1.570613384246826172e+00,2.552366256713867188e-01
4.000000000000000000e+00,1.295239925384521484e+00,-1.155799102783203125e+01,-6.691122055053710938e-01,2.554807662963867188e-01
4.009999999999999787e+00,9.383463859558105469e-01,-1.002435111999511719e+01,-1.470824480056762695e+00,2.645325660705566406e-01
4.020000000000000462e+00,1.095781326293945312e+00,-1.157475948333740234e+01,-5.562710762023925781e-01,2.641043663024902344e-01
4.030000000000000249e+00,8.220839500427246094e-01,-9.984650611877441406e+00,-1.476118564605712891e+00,2.769017219543457031e-01
4.040000000000000036e+00,9.585475921630859375e-01,-1.160087108612060547e+01,-5.387783050537109375e-01,2.761678695678710938e-01
4.049999999999999822e+00,7.375741004943847656e-01,-9.968830108642578125e+00,-1.506628990173339844e+00,2.911138534545898438e-01
4.060000000000000497e+00,8.423852920532226562e-01,-1.164217472076416016e+01,-5.236458778381347656e-01,2.894477844238281250e-01
4.070000000000000284e+00,6.786751747131347656e-01,-9.989752769470214844e+00,-1.526532173156738281e+00,3.049435615539550781e-01
4.080000000000000071e+00,7.284021377563476562e-01,-1.170845031738281250e+01,-4.958868026733398438e-01,3.019776344299316406e-01
4.089999999999999858e+00,6.261706352233886719e-01,-1.005242347717285156e+01,-1.536550521850585938e+00,3.178796768188476562e-01
4.099999999999999645e+00,6.450605392456054688e-01,-1.179537963867187500e+01,-4.572319984436035156e-01,3.142700195312500000e-01
4.110000000000000320e+00,5.944705009460449219e-01,-1.014531612396240234e+01,-1.526907682418823242e+00,3.304810523986816406e-01
4.120000000000000107e+00,5.644226074218750000e-01,-1.190244293212890625e+01,-4.215323925018310547e-01,3.262166976928710938e-01
4.129999999999999893e+00,5.513572692871093750e-01,-1.026517295837402344e+01,-1.511580944061279297e+00,3.427276611328125000e-01
4.139999999999999680e+00,4.870581626892089844e-01,-1.202649307250976562e+01,-4.084181785583496094e-01,3.383069038391113281e-01
4.150000000000000355e+00,4.944944381713867188e-01,-1.040881156921386719e+01,-1.505202054977416992e+00,3.550581932067871094e-01
4.160000000000000142e+00,4.260897636413574219e-01,-1.215652465820312500e+01,-4.070448875427246094e-01,3.510112762451171875e-01
4.169999999999999929e+00,4.507708549499511719e-01,-1.056445884704589844e+01,-1.508553028106689453e+00,3.679556846618652344e-01
4.179999999999999716e+00,3.309774398803710938e-01,-1.229457378387451172e+01,-4.260325431823730469e-01,3.635025024414062500e-01
4.190000000000000391e+00,3.734636306762695312e-01,-1.073580551147460938e+01,-1.533335447311401367e+00,3.811254501342773438e-01
4.200000000000000178e+00,2.280473709106445312e-01,-1.243487167358398438e+01,-4.672658443450927734e-01,3.762559890747070312e-01
4.209999999999999964e+00,2.873873710632324219e-01,-1.090699005126953125e+01,-1.569716930389404297e+00,3.946042060852050781e-01
4.219999999999999751e+00,1.213693618774414062e-01,-1.257592010498046875e+01,-5.341875553131103516e-01,3.899083137512207031e-01
4.230000000000000426e+00,1.946759223937988281e-01,-1.107690334320068359e+01,-1.617172956466674805e+00,4.084801673889160156e-01
4.240000000000000213e+00,-2.122044563293457031e-02,-1.271945095062255859e+01,-6.244802474975585938e-01,4.038524627685546875e-01
4.250000000000000000e+00,7.563829421997070312e-02,-1.123341369628906250e+01,-1.711539030075073242e+00,4.230046272277832031e-01
4.259999999999999787e+00,-1.707959175109863281e-01,-1.286162185668945312e+01,-7.389020919799804688e-01,4.186086654663085938e-01
4.270000000000000462e+00,-5.067348480224609375e-02,-1.138979148864746094e+01,-1.825648546218872070e+00,4.382095336914062500e-01
4.280000000000000249e+00,-3.432989120483398438e-01,-1.300735282897949219e+01,-8.647489547729492188e-01,4.329071044921875000e-01
4.290000000000000036e+00,-2.020347118377685547e-01,-1.154937744140625000e+01,-1.942145824432373047e+00,4.533200263977050781e-01
4.299999999999999822e+00,-5.497109889984130859e-01,-1.315719795227050781e+01,-9.956657886505126953e-01,4.456439018249511719e-01
4.310000000000000497e+00,-3.779661655426025391e-01,-1.170989799499511719e+01,-2.062349319458007812e+00,4.683785438537597656e-01
4.320000000000000284e+00,-7.830584049224853516e-01,-1.330527305603027344e+01,-1.131008863449096680e+00,4.582080841064453125e-01
4.330000000000000071e+00,-5.905592441558837891e-01,-1.187205505371093750e+01,-2.180296182632446289e+00,4.821372032165527344e-01
4.339999999999999858e+00,-1.043148040771484375e+00,-1.346118354797363281e+01,-1.243426799774169922e+00,4.687781333923339844e-01
4.350000000000000533e+00,-8.399546146392822266e-01,-1.203262519836425781e+01,-2.292691469192504883e+00,4.944734573364257812e-01
4.360000000000000320e+00,-1.316235065460205078e+00,-1.362761497497558594e+01,-1.302666664123535156e+00,4.767913818359375000e-01
4.370000000000000107e+00,-1.108580827713012695e+00,-1.219023704528808594e+01,-2.388029098510742188e+00,5.040817260742187500e-01
4.379999999999999893e+00,-1.635193824768066406e+00,-1.380052661895751953e+01,-1.365973949432373047e+00,4.876689910888671875e-01
4.389999999999999680e+00,-1.378674507141113281e+00,-1.235616493225097656e+01,-2.413719892501831055e+00,5.130429267883300781e-01
4.400000000000000355e+00,-2.044562101364135742e+00,-1.398527050018310547e+01,-1.404117345809936523e+00,4.961042404174804688e-01
4.410000000000000142e+00,-1.675083637237548828e+00,-1.250052356719970703e+01,-2.479705810546875000e+00,5.237317085266113281e-01
4.419999999999999929e+00,-2.444109916687011719e+00,-1.413941955566406250e+01,-1.511640548706054688e+00,5.067510604858398438e-01
4.429999999999999716e+00,-2.009320259094238281e+00,-1.264103412628173828e+01,-2.548100948333740234e+00,5.351262092590332031e-01
4.440000000000000391e+00,-2.871457338333129883e+00,-1.426876926422119141e+01,-1.652947664260864258e+00,5.181064605712890625e-01
4.450000000000000178e+00,-2.381803989410400391e+00,-1.277438640594482422e+01,-2.679494619369506836e+00,5.478811264038085938e-01
4.459999999999999964e+00,-3.322875499725341797e+00,-1.438017082214355469e+01,-1.826828718185424805e+00,5.306639671325683594e-01
4.469999999999999751e+00,-2.810608148574829102e+00,-1.290833950042724609e+01,-2.844474315643310547e+00,5.608949661254882812e-01
4.480000000000000426e+00,-3.790479898452758789e+00,-1.447342872619628906e+01,-2.017989158630371094e+00,5.438098907470703125e-01
4.490000000000000213e+00,-3.253363370895385742e+00,-1.301925182342529297e+01,-3.017916679382324219e+00,5.742087364196777344e-01
4.500000000000000000e+00,-4.283134937286376953e+00,-1.454904747009277344e+01,-2.217561006546020508e+00,5.568304061889648438e-01
4.509999999999999787e+00,-3.712898492813110352e+00,-1.311001014709472656e+01,-3.190748691558837891e+00,5.873475074768066406e-01
4.520000000000000462e+00,-4.790431022644042969e+00,-1.461757087707519531e+01,-2.410430908203125000e+00,5.693669319152832031e-01
4.530000000000000249e+00,-4.174217224121093750e+00,-1.318671226501464844e+01,-3.351858854293823242e+00,5.987935066223144531e-01
4.540000000000000036e+00,-5.285708904266357422e+00,-1.467275428771972656e+01,-2.565989494323730469e+00,5.818095207214355469e-01
4.549999999999999822e+00,-4.620657920837402344e+00,-1.324938869476318359e+01,-3.488802909851074219e+00,6.092038154602050781e-01
4.560000000000000497e+00,-5.795259475708007812e+00,-1.472296810150146484e+01,-2.696805000305175781e+00,5.928792953491210938e-01
4.570000000000000284e+00,-5.075924396514892578e+00,-1.333119869232177734e+01,-3.545557260513305664e+00,6.172184944152832031e-01
4.580000000000000071e+00,-6.275992393493652344e+00,-1.476563262939453125e+01,-2.768822908401489258e+00,5.999546051025390625e-01
4.589999999999999858e+00,-5.467019081115722656e+00,-1.336035251617431641e+01,-3.618396520614624023e+00,6.292605400085449219e-01
4.600000000000000533e+00,-6.718062400817871094e+00,-1.477784061431884766e+01,-2.862763404846191406e+00,6.090226173400878906e-01
4.610000000000000320e+00,-5.850470066070556641e+00,-1.335551452636718750e+01,-3.705296516418457031e+00,6.411170959472656250e-01
4.620000000000000107e+00,-7.109587192535400391e+00,-1.475408077239990234e+01,-2.963372468948364258e+00,6.204199790954589844e-01
4.629999999999999893e+00,-6.216039657592773438e+00,-1.332035160064697266e+01,-3.787616491317749023e+00,6.527881622314453125e-01
4.639999999999999680e+00,-7.494299411773681641e+00,-1.471410369873046875e+01,-3.062812089920043945e+00,6.312389373779296875e-01
4.650000000000000355e+00,-6.571331977844238281e+00,-1.325929450988769531e+01,-3.862519264221191406e+00,6.636714935302734375e-01
4.660000000000000142e+00,-7.861765861511230469e+00,-1.465002918243408203e+01,-3.167190551757812500e+00,6.418285369873046875e-01
4.669999999999999929e+00,-6.911734580993652344e+00,-1.317086696624755859e+01,-3.921750783920288086e+00,6.736307144165039062e-01
4.679999999999999716e+00,-8.183956146240234375e+00,-1.455860137939453125e+01,-3.266259431838989258e+00,6.514887809753417969e-01
4.690000000000000391e+00,-7.213859558105468750e+00,-1.305263328552246094e+01,-3.991556167602539062e+00,6.843862533569335938e-01
4.700000000000000178e+00,-8.492287635803222656e+00,-1.444500446319580078e+01,-3.347477912902832031e+00,6.590695381164550781e-01
4.709999999999999964e+00,-7.510376930236816406e+00,-1.291217613220214844e+01,-4.036033153533935547e+00,6.934022903442382812e-01
4.719999999999999751e+00,-8.774981498718261719e+00,-1.431073951721191406e+01,-3.398090600967407227e+00,6.652221679687500000e-01
4.730000000000000426e+00,-7.764035224914550781e+00,-1.275423240661621094e+01,-4.102270603179931641e+00,7.012653350830078125e-01
4.740000000000000213e+00,-9.019202232360839844e+00,-1.416464233398437500e+01,-3.451488018035888672e+00,6.710710525512695312e-01
4.750000000000000000e+00,-7.982278823852539062e+00,-1.258382320404052734e+01,-4.160651206970214844e+00,7.073664665222167969e-01
4.759999999999999787e+00,-9.244955062866210938e+00,-1.401025009155273438e+01,-3.514770269393920898e+00,6.742391586303710938e-01
4.770000000000000462e+00,-8.167282104492187500e+00,-1.239328575134277344e+01,-4.166715145111083984e+00,7.116374969482421875e-01
4.780000000000000249e+00,-9.457651138305664062e+00,-1.384810638427734375e+01,-3.515554666519165039e+00,6.749234199523925781e-01
4.790000000000000036e+00,-8.319538116455078125e+00,-1.216356372833251953e+01,-4.093698501586914062e+00,7.137055397033691406e-01
4.799999999999999822e+00,-9.625190734863281250e+00,-1.365784835815429688e+01,-3.435848951339721680e+00,6.754040718078613281e-01
4.810000000000000497e+00,-8.450159072875976562e+00,-1.190268135070800781e+01,-3.991436958312988281e+00,7.141618728637695312e-01
4.820000000000000284e+00,-9.783618927001953125e+00,-1.343585968017578125e+01,-3.327147960662841797e+00,6.745905876159667969e-01
4.830000000000000071e+00,-8.571527481079101562e+00,-1.162938213348388672e+01,-3.850166797637939453e+00,7.122745513916015625e-01
4.839999999999999858e+00,-9.928206443786621094e+00,-1.319502735137939453e+01,-3.191055059432983398e+00,6.710968017578125000e-01
4.850000000000000533e+00,-8.688193321228027344e+00,-1.134249496459960938e+01,-3.679910898208618164e+00,7.080788612365722656e-01
4.860000000000000320e+00,-1.006759643554687500e+01,-1.294169616699218750e+01,-3.028419017791748047e+00,6.652078628540039062e-01
4.870000000000000107e+00,-8.800444602966308594e+00,-1.103277969360351562e+01,-3.471570014953613281e+00,7.012805938720703125e-01
4.879999999999999893e+00,-1.019264221191406250e+01,-1.266417503356933594e+01,-2.830421924591064453e+00,6.591968536376953125e-01
4.889999999999999680e+00,-8.907146453857421875e+00,-1.068686008453369141e+01,-3.267668485641479492e+00,6.911344528198242188e-01
4.900000000000000355e+00,-1.033520221710205078e+01,-1.234895133972167969e+01,-2.646896839141845703e+00,6.507811546325683594e-01
4.910000000000000142e+00,-9.043989181518554688e+00,-1.033504104614257812e+01,-3.019603490829467773e+00,6.768789291381835938e-01
4.919999999999999929e+00,-1.049318218231201172e+01,-1.203553199768066406e+01,-2.448158264160156250e+00,6.365637779235839844e-01
4.929999999999999716e+00,-9.178818702697753906e+00,-9.919898986816406250e+00,-2.783844470977783203e+00,6.588072776794433594e-01
4.940000000000000391e+00,-1.065914630889892578e+01,-1.168708419799804688e+01,-2.285802364349365234e+00,6.160025596618652344e-01
4.950000000000000178e+00,-9.316730499267578125e+00,-9.502186775207519531e+00,-2.593793869018554688e+00,6.400361061096191406e-01
4.959999999999999964e+00,-1.086352539062500000e+01,-1.129927444458007812e+01,-2.145770788192749023e+00,5.951328277587890625e-01
4.969999999999999751e+00,-9.530630111694335938e+00,-9.052452087402343750e+00,-2.458350658416748047e+00,6.182303428649902344e-01
4.980000000000000426e+00,-1.109701633453369141e+01,-1.090533256530761719e+01,-2.014180421829223633e+00,5.719027519226074219e-01
4.990000000000000213e+00,-9.807042121887207031e+00,-8.602216720581054688e+00,-2.393044233322143555e+00,5.968418121337890625e-01
5.000000000000000000e+00,-1.135395431518554688e+01,-1.051327800750732422e+01,-1.934942007064819336e+00,5.486893653869628906e-01
5.009999999999999787e+00,-1.007252216339111328e+01,-8.177815437316894531e+00,-2.326692342758178711e+00,5.758614540100097656e-01
5.020000000000000462e+00,-1.160359287261962891e+01,-1.013549995422363281e+01,-1.858279705047607422e+00,5.266737937927246094e-01
5.030000000000000249e+00,-1.033441734313964844e+01,-7.787187099456787109e+00,-2.229954004287719727e+00,5.551638603210449219e-01
5.040000000000000036e+00,-1.182366847991943359e+01,-9.774408340454101562e+00,-1.758843660354614258e+00,5.045280456542968750e-01
5.049999999999999822e+00,-1.055613899230957031e+01,-7.399763107299804688e+00,-2.067730426788330078e+00,5.360674858093261719e-01
5.060000000000000497e+00,-1.202074527740478516e+01,-9.425711631774902344e+00,-1.613216400146484375e+00,4.835629463195800781e-01
5.070000000000000284e+00,-1.075810432434082031e+01,-7.037491798400878906e+00,-1.913810968399047852e+00,5.186905860900878906e-01
5.080000000000000071e+00,-1.222389125823974609e+01,-9.131834030151367188e+00,-1.414067745208740234e+00,4.621896743774414062e-01
5.089999999999999858e+00,-1.091941833496093750e+01,-6.752998828887939453e+00,-1.765172481536865234e+00,5.056400299072265625e-01
5.100000000000000533e+00,-1.239032363891601562e+01,-8.866603851318359375e+00,-1.298530101776123047e+00,4.464821815490722656e-01
5.110000000000000320e+00,-1.108334541320800781e+01,-6.491614341735839844e+00,-1.676292419433593750e+00,4.937129020690917969e-01
5.120000000000000107e+00,-1.255730438232421875e+01,-8.629841804504394531e+00,-1.229240894317626953e+00,4.318580627441406250e-01
5.129999999999999893e+00,-1.124901580810546875e+01,-6.272235870361328125e+00,-1.636605262756347656e+00,4.830980300903320312e-01
5.139999999999999680e+00,-1.271517562866210938e+01,-8.431445121765136719e+00,-1.212334632873535156e+00,4.193906784057617188e-01
5.150000000000000355e+00,-1.139820098876953125e+01,-6.091512680053710938e+00,-1.643898487091064453e+00,4.736781120300292969e-01
5.160000000000000142e+00,-1.286302661895751953e+01,-8.283681869506835938e+00,-1.236901283264160156e+00,4.091973304748535156e-01
5.169999999999999929e+00,-1.153850364685058594e+01,-5.970622062683105469e+00,-1.689283847808837891e+00,4.665231704711914062e-01
5.179999999999999716e+00,-1.300893306732177734e+01,-8.194057464599609375e+00,-1.286735534667968750e+00,4.000396728515625000e-01
5.190000000000000391e+00,-1.167720603942871094e+01,-5.917674064636230469e+00,-1.759501695632934570e+00,4.611072540283203125e-01
5.200000000000000178e+00,-1.315779876708984375e+01,-8.150228500366210938e+00,-1.342672109603881836e+00,3.902540206909179688e-01
5.209999999999999964e+00,-1.181399250030517578e+01,-5.919445991516113281e+00,-1.842906475067138672e+00,4.563517570495605469e-01
5.219999999999999751e+00,-1.329435539245605469e+01,-8.159429550170898438e+00,-1.413817405700683594e+00,3.837156295776367188e-01
5.230000000000000426e+00,-1.194087982177734375e+01,-5.976423263549804688e+00,-1.934329271316528320e+00,4.527144432067871094e-01
5.240000000000000213e+00,-1.341644763946533203e+01,-8.221701622009277344e+00,-1.493160724639892578e+00,3.798546791076660156e-01
5.250000000000000000e+00,-1.205278873443603516e+01,-6.090652942657470703e+00,-2.031316757202148438e+00,4.517383575439453125e-01
5.259999999999999787e+00,-1.353585052490234375e+01,-8.352626800537109375e+00,-1.566059589385986328e+00,3.777394294738769531e-01
5.270000000000000462e+00,-1.216357231140136719e+01,-6.281955242156982422e+00,-2.121696472167968750e+00,4.525322914123535156e-01
5.280000000000000249e+00,-1.363947868347167969e+01,-8.501509666442871094e+00,-1.624501943588256836e+00,3.781328201293945312e-01
5.290000000000000036e+00,-1.225974273681640625e+01,-6.519293785095214844e+00,-2.200660705566406250e+00,4.560976028442382812e-01
5.299999999999999822e+00,-1.372714424133300781e+01,-8.699041366577148438e+00,-1.667810678482055664e+00,3.810696601867675781e-01
5.310000000000000497e+00,-1.234189510345458984e+01,-6.810818672180175781e+00,-2.264941930770874023e+00,4.622731208801269531e-01
5.320000000000000284e+00,-1.381026458740234375e+01,-8.926087379455566406e+00,-1.691771745681762695e+00,3.853454589843750000e-01
5.330000000000000071e+00,-1.242033958435058594e+01,-7.092299461364746094e+00,-2.303972244262695312e+00,4.693679809570312500e-01
5.339999999999999858e+00,-1.388025283813476562e+01,-9.160456657409667969e+00,-1.705516576766967773e+00,3.915104866027832031e-01
5.350000000000000533e+00,-1.248149299621582031e+01,-7.380449771881103516e+00,-2.327491044998168945e+00,4.782266616821289062e-01
5.360000000000000320e+00,-1.394870662689208984e+01,-9.449500083923339844e+00,-1.696690320968627930e+00,3.989515304565429688e-01
5.370000000000000107e+00,-1.253772926330566406e+01,-7.712425231933593750e+00,-2.315092086791992188e+00,4.875640869140625000e-01
5.379999999999999893e+00,-1.400578498840332031e+01,-9.732097625732421875e+00,-1.663659811019897461e+00,4.076347351074218750e-01
5.389999999999999680e+00,-1.254834651947021484e+01,-8.042745590209960938e+00,-2.392343282699584961e+00,5.030612945556640625e-01
5.400000000000000355e+00,-1.402311515808105469e+01,-9.994697570800781250e+00,-1.723339557647705078e+00,4.229230880737304688e-01
5.410000000000000142e+00,-1.254501724243164062e+01,-8.347405433654785156e+00,-2.472866773605346680e+00,5.211257934570312500e-01
5.419999999999999929e+00,-1.403486061096191406e+01,-1.028508377075195312e+01,-1.751300096511840820e+00,4.380817413330078125e-01
5.429999999999999716e+00,-1.254667282104492188e+01,-8.682168960571289062e+00,-2.492681741714477539e+00,5.373444557189941406e-01
5.440000000000000391e+00,-1.405218887329101562e+01,-1.056788635253906250e+01,-1.737506389617919922e+00,4.516096115112304688e-01
5.450000000000000178e+00,-1.255622863769531250e+01,-9.005833625793457031e+00,-2.470121383666992188e+00,5.514082908630371094e-01
5.459999999999999964e+00,-1.407683181762695312e+01,-1.084366321563720703e+01,-1.700016260147094727e+00,4.630498886108398438e-01
5.469999999999999751e+00,-1.257480812072753906e+01,-9.319036483764648438e+00,-2.426896095275878906e+00,5.632033348083496094e-01
5.480000000000000426e+00,-1.410360431671142578e+01,-1.111094665527343750e+01,-1.605045795440673828e+00,4.724998474121093750e-01
5.490000000000000213e+00,-1.260126018524169922e+01,-9.625321388244628906e+00,-2.322087287902832031e+00,5.714297294616699219e-01
5.500000000000000000e+00,-1.412849903106689453e+01,-1.136083030700683594e+01,-1.462870836257934570e+00,4.789013862609863281e-01
5.509999999999999787e+00,-1.262670707702636719e+01,-9.912985801696777344e+00,-2.183429002761840820e+00,5.772047042846679688e-01
5.520000000000000462e+00,-1.415808200836181641e+01,-1.159148025512695312e+01,-1.280087232589721680e+00,4.822587966918945312e-01
5.530000000000000249e+00,-1.265818119049072266e+01,-1.017467689514160156e+01,-2.008092403411865234e+00,5.795092582702636719e-01
5.540000000000000036e+00,-1.420024681091308594e+01,-1.178777599334716797e+01,-1.041113138198852539e+00,4.836120605468750000e-01
5.549999999999999822e+00,-1.269044017791748047e+01,-1.038547325134277344e+01,-1.824530363082885742e+00,5.813832283020019531e-01
5.560000000000000497e+00,-1.424357604980468750e+01,-1.195389842987060547e+01,-8.020401000976562500e-01,4.830985069274902344e-01
5.570000000000000284e+00,-1.275612926483154297e+01,-1.054931640625000000e+01,-1.682853698730468750e+00,5.832324028015136719e-01
5.580000000000000071e+00,-1.429901123046875000e+01,-1.206665897369384766e+01,-6.468355655670166016e-01,4.832320213317871094e-01
5.589999999999999858e+00,-1.282923221588134766e+01,-1.066966056823730469e+01,-1.578608751296997070e+00,5.841503143310546875e-01
5.600000000000000533e+00,-1.435555076599121094e+01,-1.210960865020751953e+01,-6.142759323120117188e-01,4.848985671997070312e-01
5.610000000000000320e+00,-1.290547561645507812e+01,-1.075680923461914062e+01,-1.492943763732910156e+00,5.828924179077148438e-01
5.620000000000000107e+00,-1.440832901000976562e+01,-1.211378574371337891e+01,-5.992209911346435547e-01,4.849662780761718750e-01
5.629999999999999893e+00,-1.297599601745605469e+01,-1.078313636779785156e+01,-1.434236764907836914e+00,5.798854827880859375e-01
5.639999999999999680e+00,-1.447311592102050781e+01,-1.209375381469726562e+01,-5.574655532836914062e-01,4.806032180786132812e-01
5.650000000000000355e+00,-1.305798530578613281e+01,-1.076453113555908203e+01,-1.391665935516357422e+00,5.742630958557128906e-01
5.660000000000000142e+00,-1.454011726379394531e+01,-1.204726600646972656e+01,-4.899418354034423828e-01,4.725117683410644531e-01
5.669999999999999929e+00,-1.313599014282226562e+01,-1.071938705444335938e+01,-1.339226961135864258e+00,5.656895637512207031e-01
5.679999999999999716e+00,-1.461065769195556641e+01,-1.196626281738281250e+01,-4.048621654510498047e-01,4.604377746582031250e-01
5.690000000000000391e+00,-1.322464942932128906e+01,-1.062634563446044922e+01,-1.248267889022827148e+00,5.524439811706542969e-01
5.700000000000000178e+00,-1.470126247406005859e+01,-1.186015701293945312e+01,-2.472865581512451172e-01,4.409904479980468750e-01
5.709999999999999964e+00,-1.331101322174072266e+01,-1.046210479736328125e+01,-1.086012125015258789e+00,5.338330268859863281e-01
5.719999999999999751e+00,-1.479823303222656250e+01,-1.172035789489746094e+01,-6.985545158386230469e-02,4.173235893249511719e-01
5.730000000000000426e+00,-1.340546798706054688e+01,-1.026107025146484375e+01,-9.064018726348876953e-01,5.115647315979003906e-01
5.740000000000000213e+00,-1.487946319580078125e+01,-1.151004886627197266e+01,1.324605941772460938e-01,3.891720771789550781e-01
5.750000000000000000e+00,-1.350002193450927734e+01,-9.991913795471191406e+00,-7.244229316711425781e-01,4.856481552124023438e-01
5.759999999999999787e+00,-1.494369983673095703e+01,-1.126333236694335938e+01,3.624558448791503906e-01,3.589410781860351562e-01
5.770000000000000462e+00,-1.358712005615234375e+01,-9.700022697448730469e+00,-5.262494087219238281e-01,4.538946151733398438e-01
5.780000000000000249e+00,-1.501524734497070312e+01,-1.097249031066894531e+01,5.580186843872070312e-01,3.268027305603027344e-01
5.790000000000000036e+00,-1.368401432037353516e+01,-9.363672256469726562e+00,-3.809714317321777344e-01,4.213666915893554688e-01
5.799999999999999822e+00,-1.508192825317382812e+01,-1.062267780303955078e+01,7.186722755432128906e-01,2.936611175537109375e-01
5.810000000000000497e+00,-1.377053260803222656e+01,-8.942037582397460938e+00,-2.523267269134521484e-01,3.879857063293457031e-01
5.820000000000000284e+00,-1.516238975524902344e+01,-1.025730609893798828e+01,8.314251899719238281e-01,2.591252326965332031e-01
5.830000000000000071e+00,-1.385719108581542969e+01,-8.487682342529296875e+00,-1.028203964233398438e-01,3.517661094665527344e-01
5.839999999999999858e+00,-1.521949195861816406e+01,-9.762402534484863281e+00,9.507751464843750000e-01,2.199754714965820312e-01
5.850000000000000533e+00,-1.394888687133789062e+01,-7.952765464782714844e+00,1.219916343688964844e-01,3.085341453552246094e-01
5.860000000000000320e+00,-1.527576065063476562e+01,-9.207219123840332031e+00,1.116554737091064453e+00,1.774582862854003906e-01
5.870000000000000107e+00,-1.404301643371582031e+01,-7.351426124572753906e+00,3.733062744140625000e-01,2.612843513488769531e-01
5.879999999999999893e+00,-1.533472537994384766e+01,-8.614068984985351562e+00,1.330487728118896484e+00,1.297073364257812500e-01
5.889999999999999680e+00,-1.411223602294921875e+01,-6.698442459106445312e+00,6.022405624389648438e-01,2.121319770812988281e-01
5.900000000000000355e+00,-1.539154911041259766e+01,-7.958319187164306641e+00,1.535115242004394531e+00,7.910346984863281250e-02
5.910000000000000142e+00,-1.419221115112304688e+01,-6.001002788543701172e+00,8.026909828186035156e-01,1.613416671752929688e-01
5.919999999999999929e+00,-1.544326972961425781e+01,-7.262575626373291016e+00,1.719918251037597656e+00,2.778863906860351562e-02
5.929999999999999716e+00,-1.426359939575195312e+01,-5.277381896972656250e+00,9.437894821166992188e-01,1.120524406433105469e-01
