time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,M1,M2,M3,M4,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref
3.0,-1.5537158250808716,1.7225382328033447,1.6824783086776733,0.5307711958885193,-3.0143485069274902,0.06818293035030365,0.9047823548316956,0.15827511250972748,0.38847824931144714,0.07350216060876846,0.09105666726827621,-0.48528212308883667,-0.58531254529953,9622.115234375,8600.95703125,10214.5830078125,10076.3134765625,-1.4840373992919922,1.9609308242797852,1.5,0.5820001363754272,-3.027209997177124,0.0
3.0100000000000002,-1.547408103942871,1.692078948020935,1.683071494102478,0.6307740807533264,-3.0459229946136475,0.05932098999619484,0.9058613777160645,0.15772733092308044,0.38677674531936646,0.07029283791780472,0.07195796072483063,-0.5584061741828918,-0.5702774524688721,9526.0791015625,8528.7080078125,10154.625,10032.064453125,-1.4776904582977295,1.9304853677749634,1.5,0.6873122453689575,-3.061800956726074,0.0
3.02,-1.5401177406311035,1.6613051891326904,1.6835685968399048,0.729035496711731,-3.077373743057251,0.04971550777554512,0.9070776700973511,0.1571454107761383,0.38471952080726624,0.06712979823350906,0.053494323045015335,-0.6232728362083435,-0.5547471046447754,9437.4404296875,8466.5439453125,10097.537109375,9992.7861328125,-1.4702928066253662,1.899696707725525,1.5,0.7921356558799744,-3.0958473682403564,0.0
3.0300000000000002,-1.531860589981079,1.6302175521850586,1.6839648485183716,0.8257148265838623,-3.108760356903076,0.039629533886909485,0.9084128141403198,0.1565287560224533,0.38234323263168335,0.06402061879634857,0.035781241953372955,-0.6789563894271851,-0.538811206817627,9360.6044921875,8417.8974609375,10047.150390625,9962.96875,-1.461849570274353,1.8685702085494995,1.5,0.8963958024978638,-3.1293437480926514,0.0
3.04,-1.5226505994796753,1.5988160371780396,1.684258222579956,0.9210004210472107,-3.140148639678955,0.02933989278972149,0.9098466634750366,0.15587708353996277,0.37968894839286804,0.060972943902015686,0.01881440542638302,-0.724776029586792,-0.5225843191146851,9298.15625,8384.3466796875,10004.2783203125,9943.015625,-1.4523669481277466,1.8371115922927856,1.5,1.0000184774398804,-3.162283420562744,0.0
3.0500000000000003,-1.5124996900558472,1.5671000480651855,1.6844494342803955,1.0150889158248901,-3.171604871749878,0.019119346514344215,0.9113582372665405,0.15519000589847565,0.376801073551178,0.05799441412091255,0.0025731867644935846,-0.7604216933250427,-0.5062256455421448,9252.2021484375,8366.859375,9968.5478515625,9931.556640625,-1.4418516159057617,1.8053264617919922,1.5,1.1029301881790161,-3.1946611404418945,0.0
3.06,-1.5014179944992065,1.535068154335022,1.6845415830612183,1.1081660985946655,-3.2031891345977783,0.009219768457114697,0.9129260778427124,0.1544668823480606,0.37372562289237976,0.05509217455983162,-0.012929702177643776,-0.7860269546508789,-0.4899294078350067,9223.59765625,8365.1240234375,9939.0400390625,9926.361328125,-1.4303109645843506,1.7732203006744385,1.5,1.2050575017929077,-3.226470947265625,0.0
3.0700000000000003,-1.4894137382507324,1.5027185678482056,1.6845403909683228,1.2004200220108032,-3.234959602355957,-0.00011510071635711938,0.9145299792289734,0.15370723605155945,0.3705085515975952,0.05227234959602356,-0.027690695598721504,-0.8019942045211792,-0.47388386726379395,9212.54296875,8378.55859375,9916.19140625,9927.1044921875,-1.4177533388137817,1.7407989501953125,1.5,1.3063280582427979,-3.257707118988037,0.0
3.08,-1.4764933586120605,1.4700489044189453,1.6844538450241089,1.2920345067977905,-3.2669708728790283,-0.008654987439513206,0.9161508679389954,0.15291067957878113,0.367194265127182,0.04953984543681145,-0.041709065437316895,-0.8089703917503357,-0.45825526118278503,9218.328125,8405.8271484375,9900.4892578125,9933.5576171875,-1.404187560081482,1.7080681324005127,1.5,1.4066696166992188,-3.2883641719818115,0.0
3.09,-1.4626615047454834,1.4370561838150024,1.684291958808899,1.383182406425476,-3.299271583557129,-0.01618846133351326,0.9177716970443726,0.15207703411579132,0.3638246953487396,0.046898264437913895,-0.0549861341714859,-0.8078202605247498,-0.4431753158569336,9239.4521484375,8444.9599609375,9892.375,9945.515625,-1.3896232843399048,1.6750335693359375,1.5,1.5060110092163086,-3.318436622619629,0.0
