episode,step,time_s,gate_idx,reward,terminated,truncated,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,action_0,action_1,action_2,action_3
0,0,0.0,7,-0.0006586960516870022,0,0,0.9827275276184082,-2.9265708923339844,1.3771073818206787,-0.4457130432128906,0.20318572223186493,-0.16010668873786926,0.9999189972877502,-0.00271665770560503,-0.01243430096656084,0.000165574238053523,-1.0862220525741577,-4.973957061767578,0.06622994691133499,1.0,0.0,1.0,0.3587455749511719
0,1,0.01,7,-0.005483001470565796,0,0,0.9781813025474548,-2.92452073097229,1.3769686222076416,-0.4683733284473419,0.2076406329870224,0.13203680515289307,0.9987252950668335,-0.008984480984508991,-0.04966681823134422,0.0005871167522855103,-1.4225778579711914,-9.927440643310547,0.08702333271503448,1.0,0.12653814256191254,1.0,0.23916897177696228
0,2,0.02,7,-0.00912697333842516,0,0,0.9733011722564697,-2.922412633895874,1.3792349100112915,-0.5133636593818665,0.21441598236560822,0.3202838897705078,0.9939142465591431,-0.013856164179742336,-0.10927411913871765,0.0013165436685085297,-0.5425136685371399,-13.99644660949707,0.06397540867328644,0.7336658239364624,0.20635844767093658,0.8151814341545105,0.0
0,3,0.03,7,-0.010182295925915241,0,0,0.9680061936378479,-2.9202513694763184,1.3825370073318481,-0.548503577709198,0.2177841067314148,0.3392801284790039,0.9831803441047668,-0.013589520938694477,-0.18210993707180023,0.0027970096562057734,0.6164607405662537,-15.464749336242676,0.08672526478767395,0.18065041303634644,0.12803314626216888,0.43191197514533997,0.0
0,4,0.04,7,-0.009436114691197872,0,0,0.9624626636505127,-2.9180703163146973,1.3855711221694946,-0.5608591437339783,0.21838493645191193,0.2672324478626251,0.9665648937225342,-0.009055057540535927,-0.25621336698532104,0.005009230226278305,1.154942512512207,-14.934954643249512,0.054482098668813705,0.0,0.17465049028396606,0.0,0.0
0,5,0.05,7,-0.007269921712577343,0,0,0.9565860629081726,-2.9158811569213867,1.388174295425415,-0.6163985729217529,0.21920602023601532,0.2521044611930847,0.9462814331054688,-0.003369393292814493,-0.3232433795928955,0.007338320836424828,1.0762948989868164,-13.102253913879395,0.05969077721238136,0.0,0.288183331489563,0.0,0.3163970112800598
0,6,0.06,7,-0.0038818158209323883,0,0,0.9499145150184631,-2.9136908054351807,1.3908076286315918,-0.7202480435371399,0.21859271824359894,0.27252814173698425,0.9255400896072388,0.000848881434649229,-0.3785383105278015,0.009143873117864132,0.5649898648262024,-10.537986755371094,0.07131606340408325,0.05396732687950134,0.39152204990386963,0.0,0.5084596872329712
0,7,0.07,7,0.0010436042211949825,0,0,0.9418716430664062,-2.9115169048309326,1.393844723701477,-0.8906451463699341,0.21606789529323578,0.3324179947376251,0.908057689666748,0.002046906156465411,-0.4187258183956146,0.00978617463260889,-0.16504716873168945,-6.996949195861816,0.07219063490629196,0.11897063255310059,0.5818525552749634,0.0,0.7055604457855225
0,8,0.08,7,0.007348185405135155,0,0,0.9315423369407654,-2.9093754291534424,1.397845983505249,-1.1770603656768799,0.21275024116039276,0.4655850827693939,0.8978975415229797,-0.001989798853173852,-0.4401273727416992,0.007999350316822529,-1.6766347885131836,-2.4647531509399414,0.031075604259967804,0.3635190427303314,0.8615865707397461,0.0023992154747247696,1.0
0,9,0.09,7,0.013199150562286377,0,0,0.9175795912742615,-2.9072468280792236,1.4036865234375,-1.6163811683654785,0.21357259154319763,0.7013570666313171,0.8943789005279541,-0.005241788923740387,-0.4472266435623169,0.006879174150526524,0.28648841381073,-0.6935039758682251,0.14161422848701477,0.37689557671546936,0.9929250478744507,1.0,0.9685714244842529
0,10,0.1,7,0.01542200893163681,0,0,0.8995728492736816,-2.9051051139831543,1.4115804433822632,-1.9857113361358643,0.21468229591846466,0.8764255046844482,0.8907002806663513,-0.005368312820792198,-0.45448896288871765,0.008005349896848202,-0.15738052129745483,-2.564673900604248,0.2802158296108246,0.6983717679977417,0.31588152050971985,1.0,0.7650119066238403
0,11,0.11,7,0.0191961582750082,0,0,0.8780304193496704,-2.902952194213867,1.4210543632507324,-2.3237359523773193,0.21608243882656097,1.0169949531555176,0.8851285576820374,-0.0074797882698476315,-0.46520301699638367,0.008819365873932838,-0.49235597252845764,-2.2606327533721924,0.3900219202041626,0.480226069688797,0.47414109110832214,0.7212100028991699,0.8279402256011963
0,12,0.12,7,0.021972548216581345,0,0,0.8532882928848267,-2.9007797241210938,1.431752324104309,-2.625523805618286,0.21863794326782227,1.1213338375091553,0.8792539834976196,-0.010343704372644424,-0.4761393368244171,0.009844940155744553,-0.38621193170547485,-2.6977925300598145,0.4932735562324524,0.4377938210964203,0.38189852237701416,0.7333927750587463,0.6455792784690857
0,13,0.13,7,0.02414984256029129,0,0,0.825874388217926,-2.898578643798828,1.4432159662246704,-2.8579483032226562,0.22195729613304138,1.1702980995178223,0.8724386096000671,-0.01542581059038639,-0.4883750081062317,0.010146340355277061,-1.4196529388427734,-2.8850464820861816,0.5614231824874878,0.4251658022403717,0.2223602831363678,0.43714576959609985,0.5795243382453918
0,14,0.14,7,0.026236850768327713,0,0,0.7962036728858948,-2.896331310272217,1.4550827741622925,-3.07681941986084,0.22812438011169434,1.2019788026809692,0.8651466369628906,-0.023717958480119705,-0.5008776187896729,0.00897252932190895,-1.7989177703857422,-2.8620753288269043,0.6031979322433472,0.35833653807640076,0.29851216077804565,0.4065348505973816,0.4765937328338623
0,15,0.15,7,0.02806798927485943,0,0,0.7644150853157043,-2.89400577545166,1.4671837091445923,-3.281440258026123,0.23770008981227875,1.217159390449524,0.8573915958404541,-0.033528003841638565,-0.5135222673416138,0.007109727244824171,-2.088120937347412,-3.014984130859375,0.6264734268188477,0.35945162177085876,0.2856423258781433,0.37221792340278625,0.3989515006542206
0,16,0.16,7,0.029737137258052826,0,0,0.7306628823280334,-2.891568422317505,1.4793529510498047,-3.469463586807251,0.2505618631839752,1.2156968116760254,0.8491083383560181,-0.045080192387104034,-0.5262742638587952,0.004258173052221537,-2.6071784496307373,-2.9890220165252686,0.6238020062446594,0.3649440109729767,0.2830089032649994,0.269415020942688,0.36406782269477844
0,17,0.17,7,0.03178628161549568,0,0,0.6950274705886841,-2.888978958129883,1.4914724826812744,-3.658008098602295,0.26817572116851807,1.2072070837020874,0.8406944870948792,-0.05756666511297226,-0.5384406447410583,0.0008273158455267549,-2.528646945953369,-2.8317489624023438,0.634772539138794,0.28272876143455505,0.3213297724723816,0.3228077292442322,0.340674489736557
0,18,0.18,7,0.03384936600923538,0,0,0.6575503349304199,-2.886194944381714,1.5034531354904175,-3.8377249240875244,0.2893674075603485,1.18801748752594,0.8324788212776184,-0.0696452260017395,-0.5496572852134705,-0.002359993290156126,-2.412681818008423,-2.632591724395752,0.6396444439888,0.26613667607307434,0.31789347529411316,0.2960025668144226,0.3144168555736542
0,19,0.19,7,0.035827409476041794,0,0,0.6183059215545654,-2.8831822872161865,1.5151993036270142,-4.011391639709473,0.31382161378860474,1.1604000329971313,0.8245905637741089,-0.08128321915864944,-0.5598349571228027,-0.0053367046639323235,-2.327514171600342,-2.4191384315490723,0.637473464012146,0.2642715871334076,0.3134006857872009,0.27016279101371765,0.2957502007484436
0,20,0.2,7,0.03777214512228966,0,0,0.5773571133613586,-2.879911422729492,1.5266302824020386,-4.178555488586426,0.34093815088272095,1.1250556707382202,0.8170150518417358,-0.09228061139583588,-0.5691282749176025,-0.007982052862644196,-2.1188769340515137,-2.2802278995513916,0.6341120600700378,0.24911126494407654,0.3063398599624634,0.2723180055618286,0.2649255394935608
0,21,0.21,7,0.03955595940351486,0,0,0.5347970128059387,-2.876363754272461,1.5376627445220947,-4.3335957527160645,0.36908888816833496,1.0807781219482422,0.8097102642059326,-0.10260707885026932,-0.577698290348053,-0.010285548865795135,-2.0227503776550293,-2.1315202713012695,0.6244738101959229,0.2447756826877594,0.2850508987903595,0.23256884515285492,0.2450505793094635
0,22,0.22,7,0.04124579578638077,0,0,0.49073636531829834,-2.872530221939087,1.548215627670288,-4.478623390197754,0.39806124567985535,1.0292384624481201,0.8028528094291687,-0.11267181485891342,-0.5852982401847839,-0.012587344273924828,-2.0192887783050537,-1.8616394996643066,0.6165675520896912,0.22266629338264465,0.26778656244277954,0.2000722736120224,0.2475549876689911
0,23,0.23,7,0.042852383106946945,0,0,0.4452638626098633,-2.8684022426605225,1.5582244396209717,-4.615927219390869,0.4279821515083313,0.9720341563224792,0.7966597676277161,-0.12264557927846909,-0.5916632413864136,-0.015031186863780022,-2.002995014190674,-1.5725345611572266,0.616579532623291,0.1960313618183136,0.24667587876319885,0.19725485146045685,0.24551716446876526
0,24,0.24,7,0.04427095875144005,0,0,0.39847713708877563,-2.863976240158081,1.567630410194397,-4.741436004638672,0.45761916041374207,0.9087621569633484,0.7909485697746277,-0.13246798515319824,-0.5971156358718872,-0.017479408532381058,-1.9539053440093994,-1.4556822776794434,0.6263571381568909,0.174911767244339,0.20269891619682312,0.20816148817539215,0.2224111109972
0,25,0.25,7,0.045415136963129044,0,0,0.3505040407180786,-2.859259605407715,1.5763736963272095,-4.8531880378723145,0.4860303997993469,0.8395562767982483,0.7853403687477112,-0.14235566556453705,-0.602142333984375,-0.019999871030449867,-2.0384435653686523,-1.4098294973373413,0.6326824426651001,0.17417356371879578,0.16829252243041992,0.17608104646205902,0.20064711570739746
0,26,0.26,7,0.046435996890068054,0,0,0.3014741539955139,-2.854264974594116,1.5843998193740845,-4.9527716636657715,0.5132289528846741,0.7653753161430359,0.77981036901474,-0.15265630185604095,-0.6066863536834717,-0.02288304828107357,-2.1703903675079346,-1.2678848505020142,0.6404259204864502,0.14862242341041565,0.15096141397953033,0.14661912620067596,0.1949085295200348
0,27,0.27,7,0.0473543144762516,0,0,0.2514912784099579,-2.8490006923675537,1.5916657447814941,-5.0437703132629395,0.539941668510437,0.6875553727149963,0.7745172381401062,-0.16344378888607025,-0.6105090975761414,-0.026228152215480804,-2.29453182220459,-1.1036373376846313,0.6530203223228455,0.12584730982780457,0.13342222571372986,0.13839071989059448,0.18909861147403717
0,28,0.28,7,0.04810246452689171,0,0,0.20066116750240326,-2.8434789180755615,1.5981329679489136,-5.122207164764404,0.564699113368988,0.6056578159332275,0.7692692279815674,-0.17469677329063416,-0.613847017288208,-0.029964210465550423,-2.4122612476348877,-1.0859934091567993,0.6645826697349548,0.11881217360496521,0.10347175598144531,0.12968261539936066,0.1552307903766632
0,29,0.29,7,0.04877908155322075,0,0,0.14909017086029053,-2.837714910507202,1.6037664413452148,-5.191938877105713,0.5883452892303467,0.5208259224891663,0.7638657093048096,-0.186329185962677,-0.6169566512107849,-0.03398892283439636,-2.495793342590332,-1.0559204816818237,0.6714463233947754,0.10762777924537659,0.10011419653892517,0.11142312735319138,0.13349708914756775
0,30,0.3,7,0.04939157888293266,0,0,0.0968494564294815,-2.8317158222198486,1.6085408926010132,-5.256146430969238,0.611696720123291,0.43388450145721436,0.7583240866661072,-0.19823381304740906,-0.6198263168334961,-0.03825458884239197,-2.5684814453125,-1.0324833393096924,0.6740968823432922,0.1044749915599823,0.0977647453546524,0.09866727143526077,0.11792977154254913
0,31,0.31,7,0.049951400607824326,0,0,0.04398258775472641,-2.8254811763763428,1.6124380826950073,-5.317162036895752,0.6354525089263916,0.34536808729171753,0.7526296973228455,-0.21039344370365143,-0.6224575042724609,-0.04277747869491577,-2.6527011394500732,-1.0049140453338623,0.6732624173164368,0.10513743758201599,0.0973072350025177,0.08801131695508957,0.10991322994232178
0,32,0.32,0,0.050471942871809006,0,0,-0.00947699323296547,-2.8190081119537354,1.6154423952102661,-5.37468147277832,0.6593942642211914,0.2553254961967468,0.7467905879020691,-0.22283215820789337,-0.6248059272766113,-0.04761633649468422,-2.748208999633789,-0.9615578651428223,0.6698698401451111,0.10310271382331848,0.09612900018692017,0.07722273468971252,0.10363258421421051
0,33,0.33,0,0.0006776549853384495,0,0,-0.06468099355697632,-2.811767339706421,1.6176904439926147,-5.665187835693359,0.7909255027770996,0.19372600317001343,0.7424542307853699,-0.24180477857589722,-0.6218822002410889,-0.05962183699011803,-6.3622846603393555,1.4603691101074219,0.6805605292320251,0.567095160484314,0.3749968111515045,0.0,1.0
0,34,0.34,0,-0.0029001012444496155,0,0,-0.12267675995826721,-2.803163528442383,1.619301438331604,-5.931824684143066,0.9338386058807373,0.1281629055738449,0.7377446889877319,-0.27562305331230164,-0.6101175546646118,-0.08672535419464111,-11.165229797363281,2.678391933441162,0.7098326683044434,0.7111257314682007,0.13031700253486633,0.0,1.0
0,35,0.35000000000000003,0,-0.00481286458671093,0,0,-0.1831294596195221,-2.7930777072906494,1.6202328205108643,-6.155296325683594,1.0881998538970947,0.05823809653520584,0.7326790690422058,-0.3209945559501648,-0.5863934755325317,-0.12761889398097992,-13.603511810302734,6.024538040161133,0.787566065788269,0.22425305843353271,0.39181622862815857,0.03712523728609085,1.0
0,36,0.36,0,-0.004378393292427063,0,0,-0.24587734043598175,-2.781139612197876,1.620505452156067,-6.388576030731201,1.3053117990493774,-0.002366267144680023,0.7311691045761108,-0.36746326088905334,-0.5471561551094055,-0.17601914703845978,-13.595357894897461,8.970995903015137,0.9566997289657593,0.0,0.5135642290115356,0.46872416138648987,0.9609807729721069
